"","nhood","city","county","price","beds","baths","sqft","room_in_apt","address","lat","lon","d"
"180937","SOMA / south beach","san francisco","san francisco",8000,3,NA,1600,0,NA,NA,NA,2011-12-23
"180938","SOMA / south beach","san francisco","san francisco",4765,2,NA,NA,0,NA,NA,NA,2016-05-05
"180939","SOMA / south beach","san francisco","san francisco",4800,2,2,1022,0,NA,NA,NA,2016-05-05
"180940","SOMA / south beach","san francisco","san francisco",12500,3,3,1800,0,NA,NA,NA,2016-09-17
"180941","SOMA / south beach","san francisco","san francisco",1900,1,NA,NA,0,NA,NA,NA,2005-05-17
"180942","SOMA / south beach","san francisco","san francisco",4350,2,NA,NA,0,NA,NA,NA,2005-05-17
"180944","SOMA / south beach","san francisco","san francisco",3900,1,1,NA,0,"2699",37.77594,-122.398,2017-01-26
"180945","SOMA / south beach","san francisco","san francisco",3300,1,1,NA,0,NA,NA,NA,2011-01-02
"180946","SOMA / south beach","san francisco","san francisco",4550,2,NA,1176,0,NA,NA,NA,2011-11-17
"180947","SOMA / south beach","san francisco","san francisco",5500,2,2.5,1800,0,NA,NA,NA,2011-11-17
"180948","SOMA / south beach","san francisco","san francisco",7500,2,NA,1309,0,NA,NA,NA,2011-11-17
"180949","SOMA / south beach","san francisco","san francisco",8500,2,NA,1700,0,NA,NA,NA,2011-11-17
"180950","SOMA / south beach","san francisco","san francisco",3550,1,1,730,0,NA,NA,NA,2015-11-13
"180951","SOMA / south beach","san francisco","san francisco",3795,1,1,NA,0,NA,NA,NA,2015-11-13
"180952","SOMA / south beach","san francisco","san francisco",3800,1,1,900,0,"2351",37.7791,-122.4028,2015-11-13
"180954","SOMA / south beach","san francisco","san francisco",3926,2,NA,748,0,NA,NA,NA,2015-11-13
"180955","SOMA / south beach","san francisco","san francisco",3995,1,1,NA,0,NA,NA,NA,2015-11-13
"180956","SOMA / south beach","san francisco","san francisco",4117,1,NA,1025,0,NA,NA,NA,2015-11-13
"180957","SOMA / south beach","san francisco","san francisco",4200,1,1,883,0,"1276",37.78593,-122.3928,2015-11-13
"180958","SOMA / south beach","san francisco","san francisco",4595,2,2.5,1310,0,"2352",37.77847,-122.4066,2015-11-13
"180959","SOMA / south beach","san francisco","san francisco",4892,2,NA,1044,0,NA,NA,NA,2015-11-13
"180960","SOMA / south beach","san francisco","san francisco",7200,2,NA,1307,0,NA,NA,NA,2015-11-13
"180961","SOMA / south beach","san francisco","san francisco",6500,2,2,1480,0,NA,NA,NA,2011-11-28
"180962","SOMA / south beach","san francisco","san francisco",3875,1,NA,1050,0,NA,NA,NA,2015-01-20
"180963","SOMA / south beach","san francisco","san francisco",4044,2,1,NA,0,"166",37.77755,-122.413,2015-01-20
"180964","SOMA / south beach","san francisco","san francisco",4700,1,1,760,0,NA,NA,NA,2015-01-20
"180965","SOMA / south beach","san francisco","san francisco",3100,1,NA,946,0,NA,NA,NA,2011-12-25
"180966","SOMA / south beach","san francisco","san francisco",2650,1,NA,NA,0,NA,NA,NA,2007-10-23
"180967","SOMA / south beach","san francisco","san francisco",3950,2,NA,NA,0,NA,NA,NA,2007-10-23
"180968","SOMA / south beach","san francisco","san francisco",3150,1,NA,807,0,NA,37.78379,NA,2013-10-04
"180969","SOMA / south beach","san francisco","san francisco",2900,1,NA,600,0,NA,NA,NA,2012-04-20
"180972","SOMA / south beach","san francisco","san francisco",1599,1,NA,NA,0,NA,NA,NA,2005-05-30
"180973","SOMA / south beach","san francisco","san francisco",1500,1,NA,NA,0,NA,NA,NA,2007-10-25
"180974","SOMA / south beach","san francisco","san francisco",2690,1,NA,NA,0,NA,NA,NA,2007-10-25
"180975","SOMA / south beach","san francisco","san francisco",3200,2,NA,NA,0,NA,NA,NA,2007-10-25
"180976","SOMA / south beach","san francisco","san francisco",3500,1,NA,NA,0,NA,NA,NA,2007-10-25
"180977","SOMA / south beach","san francisco","san francisco",7500,3,NA,NA,0,NA,NA,NA,2007-10-25
"180978","SOMA / south beach","san francisco","san francisco",10000,3,NA,NA,0,NA,NA,NA,2007-10-25
"180979","SOMA / south beach","san francisco","san francisco",4500,2,2,NA,0,NA,NA,NA,2006-04-15
"180980","SOMA / south beach","san francisco","san francisco",5200,2,NA,NA,0,NA,NA,NA,2006-04-15
"180981","SOMA / south beach","san francisco","san francisco",3340,1,NA,652,0,NA,NA,NA,2011-12-28
"180982","SOMA / south beach","san francisco","san francisco",3450,1,1,NA,0,NA,NA,NA,2011-12-28
"180983","SOMA / south beach","san francisco","san francisco",6500,2,NA,NA,0,NA,NA,NA,2008-04-12
"180984","SOMA / south beach","san francisco","san francisco",5000,2,NA,NA,0,NA,NA,NA,2015-11-20
"180985","SOMA / south beach","san francisco","san francisco",4750,2,NA,NA,0,NA,NA,NA,2012-01-29
"180986","SOMA / south beach","san francisco","san francisco",3495,1,NA,NA,0,NA,NA,NA,2015-01-27
"180990","SOMA / south beach","san francisco","san francisco",2720,1,NA,738,0,NA,NA,NA,2011-12-29
"180991","SOMA / south beach","san francisco","san francisco",2500,1,NA,NA,0,NA,NA,NA,2005-06-06
"180992","SOMA / south beach","san francisco","san francisco",3315,1,NA,1003,0,NA,NA,NA,2011-12-29
"180994","SOMA / south beach","san francisco","san francisco",3850,2,NA,1090,1,NA,NA,NA,2011-12-29
"180995","SOMA / south beach","san francisco","san francisco",2700,1,NA,NA,0,NA,NA,NA,2007-10-26
"180997","SOMA / south beach","san francisco","san francisco",2700,2,NA,NA,0,NA,NA,NA,2005-06-08
"180998","SOMA / south beach","san francisco","san francisco",2255,1,NA,NA,0,NA,NA,NA,2011-01-06
"180999","SOMA / south beach","san francisco","san francisco",2800,2,NA,NA,0,NA,NA,NA,2011-01-06
"181001","SOMA / south beach","san francisco","san francisco",3400,1,NA,704,0,"2072",37.78784,-122.3934,2015-11-27
"181002","SOMA / south beach","san francisco","san francisco",3600,1,1,NA,0,"987",37.78869,-122.3927,2015-11-27
"181003","SOMA / south beach","san francisco","san francisco",3384,1,NA,825,0,NA,37.7864,NA,2013-12-19
"181004","SOMA / south beach","san francisco","san francisco",3499,2,NA,1072,0,NA,37.77462,NA,2013-12-19
"181005","SOMA / south beach","san francisco","san francisco",3695,2,NA,1450,0,NA,NA,NA,2013-12-19
"181006","SOMA / south beach","san francisco","san francisco",2595,1,NA,845,0,NA,NA,NA,2012-03-07
"181007","SOMA / south beach","san francisco","san francisco",3000,1,1,955,0,NA,NA,NA,2012-03-07
"181008","SOMA / south beach","san francisco","san francisco",1600,1,NA,NA,0,NA,NA,NA,2005-06-13
"181009","SOMA / south beach","san francisco","san francisco",3700,1,NA,NA,0,NA,NA,NA,2012-02-01
"181010","SOMA / south beach","san francisco","san francisco",4374,2,2,1133,0,NA,NA,NA,2011-11-20
"181012","SOMA / south beach","san francisco","san francisco",1999,1,NA,NA,0,NA,37.77755,NA,2013-12-21
"181013","SOMA / south beach","san francisco","san francisco",2700,1,NA,645,0,NA,37.78379,NA,2013-12-21
"181014","SOMA / south beach","san francisco","san francisco",3198,1,NA,695,0,NA,37.77392,NA,2013-12-21
"181015","SOMA / south beach","san francisco","san francisco",3880,1,NA,726,0,NA,NA,NA,2015-12-04
"181016","SOMA / south beach","san francisco","san francisco",2700,1,NA,NA,0,NA,NA,NA,2007-10-27
"181017","SOMA / south beach","san francisco","san francisco",2650,1,NA,NA,0,NA,NA,NA,2007-10-28
"181018","SOMA / south beach","san francisco","san francisco",2700,1,NA,NA,0,NA,NA,NA,2007-10-28
"181019","SOMA / south beach","san francisco","san francisco",3950,2,NA,NA,0,NA,NA,NA,2007-10-28
"181020","SOMA / south beach","san francisco","san francisco",4200,2,NA,NA,0,NA,NA,NA,2007-10-28
"181021","SOMA / south beach","san francisco","san francisco",5500,2,NA,NA,0,NA,NA,NA,2007-10-28
"181022","SOMA / south beach","san francisco","san francisco",20000,4,3.5,NA,0,NA,NA,NA,2007-10-28
"181023","SOMA / south beach","san francisco","san francisco",2000,1,NA,NA,0,NA,NA,NA,2006-01-03
"181024","SOMA / south beach","san francisco","san francisco",3495,2,2,NA,0,NA,NA,NA,2006-01-03
"181025","SOMA / south beach","san francisco","san francisco",6400,3,NA,NA,0,NA,NA,NA,2006-04-07
"181026","SOMA / south beach","san francisco","san francisco",3250,2,NA,NA,0,NA,NA,NA,2012-01-02
"181027","SOMA / south beach","san francisco","san francisco",3400,1,NA,NA,0,NA,NA,NA,2012-01-02
"181028","SOMA / south beach","san francisco","san francisco",3500,1,NA,NA,0,NA,NA,NA,2012-01-02
"181029","SOMA / south beach","san francisco","san francisco",1999,1,NA,NA,0,NA,37.77755,NA,2013-12-24
"181030","SOMA / south beach","san francisco","san francisco",3600,2,2,NA,0,NA,NA,NA,2006-01-05
"181031","SOMA / south beach","san francisco","san francisco",4200,2,NA,NA,0,NA,NA,NA,2006-01-05
"181032","SOMA / south beach","san francisco","san francisco",4500,2,NA,NA,0,NA,NA,NA,2006-01-05
"181033","SOMA / south beach","san francisco","san francisco",2537,1,1,645,0,NA,NA,NA,2012-01-03
"181034","SOMA / south beach","san francisco","san francisco",2995,1,NA,1400,0,NA,NA,NA,2012-01-03
"181035","SOMA / south beach","san francisco","san francisco",3795,2,NA,NA,0,NA,NA,NA,2012-01-03
"181036","SOMA / south beach","san francisco","san francisco",4561,2,NA,NA,0,NA,NA,NA,2012-01-03
"181037","SOMA / south beach","san francisco","san francisco",4950,2,2.5,1500,0,NA,NA,NA,2012-01-03
"181038","SOMA / south beach","san francisco","san francisco",5500,2,NA,NA,0,NA,NA,NA,2012-01-03
"181039","SOMA / south beach","san francisco","san francisco",6100,3,NA,NA,0,NA,NA,NA,2012-01-03
"181040","SOMA / south beach","san francisco","san francisco",6500,2,NA,1309,0,NA,NA,NA,2012-01-03
"181041","SOMA / south beach","san francisco","san francisco",2850,1,NA,NA,0,NA,NA,NA,2006-01-06
"181042","SOMA / south beach","san francisco","san francisco",3100,2,NA,NA,0,NA,NA,NA,2006-01-06
"181043","SOMA / south beach","san francisco","san francisco",4350,2,2,NA,0,NA,NA,NA,2006-01-06
"181044","SOMA / south beach","san francisco","san francisco",3800,1,NA,NA,0,NA,NA,NA,2012-05-11
"181045","SOMA / south beach","san francisco","san francisco",3950,2,1.5,NA,0,NA,NA,NA,2012-05-11
"181046","SOMA / south beach","san francisco","san francisco",4200,2,NA,1350,0,NA,NA,NA,2012-05-11
"181047","SOMA / south beach","san francisco","san francisco",4600,2,NA,1047,0,NA,NA,NA,2012-05-11
"181048","SOMA / south beach","san francisco","san francisco",4600,2,NA,1071,0,NA,NA,NA,2012-05-11
"181049","SOMA / south beach","san francisco","san francisco",4700,2,NA,1065,0,NA,NA,NA,2012-05-11
"181050","SOMA / south beach","san francisco","san francisco",5500,2,NA,1323,0,NA,NA,NA,2012-05-11
"181051","SOMA / south beach","san francisco","san francisco",7000,2,NA,1478,0,NA,NA,NA,2012-05-11
"181052","SOMA / south beach","san francisco","san francisco",9000,2,NA,NA,0,NA,NA,NA,2012-03-30
"181053","SOMA / south beach","san francisco","san francisco",2720,1,NA,645,0,NA,37.78372,NA,2013-12-25
"181054","SOMA / south beach","san francisco","san francisco",4200,2,NA,NA,0,NA,37.78738,NA,2013-12-25
"181055","SOMA / south beach","san francisco","san francisco",6995,2,2,1000,0,NA,NA,NA,2016-04-13
"181056","SOMA / south beach","san francisco","san francisco",2950,1,NA,NA,0,NA,NA,NA,2006-06-27
"181058","SOMA / south beach","san francisco","san francisco",4295,1,NA,900,0,"846",37.77721,-122.393,2014-10-12
"181060","SOMA / south beach","san francisco","san francisco",3600,1,NA,730,0,NA,NA,NA,2011-11-22
"181061","SOMA / south beach","san francisco","san francisco",4800,1,NA,1100,0,NA,NA,NA,2015-10-22
"181063","SOMA / south beach","san francisco","san francisco",5250,2,NA,NA,0,NA,NA,NA,2006-01-11
"181064","SOMA / south beach","san francisco","san francisco",3500,1,NA,800,0,NA,NA,NA,2012-01-04
"181065","SOMA / south beach","san francisco","san francisco",4275,2,NA,799,0,NA,NA,NA,2012-01-04
"181066","SOMA / south beach","san francisco","san francisco",4435,2,NA,886,0,NA,NA,NA,2012-01-04
"181067","SOMA / south beach","san francisco","san francisco",4585,2,NA,1330,0,NA,NA,NA,2012-01-04
"181068","SOMA / south beach","san francisco","san francisco",3650,1,1,819,0,NA,NA,NA,2016-04-14
"181069","SOMA / south beach","san francisco","san francisco",4900,1,NA,NA,0,NA,NA,NA,2016-04-14
"181071","SOMA / south beach","san francisco","san francisco",3640,2,NA,1130,0,NA,NA,NA,2012-02-05
"181072","SOMA / south beach","san francisco","san francisco",2500,1,NA,NA,0,NA,NA,NA,2006-01-16
"181074","SOMA / south beach","san francisco","san francisco",5000,1,NA,1200,0,NA,37.78147,NA,2013-06-02
"181077","SOMA / south beach","san francisco","san francisco",3450,1,NA,NA,0,"1863",37.78685,-122.3939,2015-12-18
"181078","SOMA / south beach","san francisco","san francisco",4000,1,NA,850,0,NA,NA,NA,2015-12-18
"181079","SOMA / south beach","san francisco","san francisco",3700,2,2,NA,0,NA,NA,NA,2008-01-22
"181080","SOMA / south beach","san francisco","san francisco",3260,2,NA,NA,0,NA,NA,NA,2006-12-05
"181081","SOMA / south beach","san francisco","san francisco",2520,1,NA,746,0,NA,NA,NA,2011-09-23
"181082","SOMA / south beach","san francisco","san francisco",3500,1,NA,NA,0,NA,NA,NA,2008-02-28
"181083","SOMA / south beach","san francisco","san francisco",6250,2,NA,NA,0,NA,NA,NA,2011-09-23
"181084","SOMA / south beach","san francisco","san francisco",2000,2,NA,NA,0,NA,NA,NA,2006-01-26
"181085","SOMA / south beach","san francisco","san francisco",3400,1,NA,NA,0,NA,NA,NA,2014-08-31
"181086","SOMA / south beach","san francisco","san francisco",3095,2,NA,938,0,NA,NA,NA,2011-09-24
"181087","SOMA / south beach","san francisco","san francisco",3828,2,2,1133,0,NA,NA,NA,2011-09-24
"181088","SOMA / south beach","san francisco","san francisco",3300,1,NA,600,0,NA,37.7864,NA,2013-12-30
"181089","SOMA / south beach","san francisco","san francisco",2579,1,NA,NA,0,NA,NA,NA,2012-02-07
"181091","SOMA / south beach","san francisco","san francisco",2799,1,NA,NA,0,NA,NA,NA,2012-02-07
"181092","SOMA / south beach","san francisco","san francisco",3595,2,2.5,1012,0,NA,NA,NA,2012-02-07
"181093","SOMA / south beach","san francisco","san francisco",3595,2,NA,1138,0,NA,NA,NA,2012-02-07
"181094","SOMA / south beach","san francisco","san francisco",3895,3,2,1208,0,NA,NA,NA,2012-02-07
"181095","SOMA / south beach","san francisco","san francisco",4300,2,NA,1150,0,NA,NA,NA,2012-01-16
"181096","SOMA / south beach","san francisco","san francisco",2395,1,NA,NA,0,NA,NA,NA,2012-01-05
"181098","SOMA / south beach","san francisco","san francisco",3000,1,NA,1100,0,NA,NA,NA,2011-12-22
"181099","SOMA / south beach","san francisco","san francisco",3430,1,NA,798,0,NA,NA,NA,2012-03-03
"181100","SOMA / south beach","san francisco","san francisco",3900,1,NA,750,0,NA,NA,NA,2016-02-01
"181103","SOMA / south beach","san francisco","san francisco",6588,2,2,1376,0,NA,NA,NA,2015-12-22
"181104","SOMA / south beach","san francisco","san francisco",4195,2,NA,1088,0,NA,NA,NA,2013-12-31
"181105","SOMA / south beach","san francisco","san francisco",4680,2,NA,1104,0,NA,37.7739,NA,2013-12-31
"181106","SOMA / south beach","san francisco","san francisco",4006,2,NA,NA,0,NA,NA,NA,2012-01-24
"181107","SOMA / south beach","san francisco","san francisco",4450,2,NA,NA,0,NA,NA,NA,2012-01-24
"181108","SOMA / south beach","san francisco","san francisco",4950,2,2.5,1500,0,NA,NA,NA,2012-01-24
"181109","SOMA / south beach","san francisco","san francisco",9500,2,NA,NA,0,NA,NA,NA,2012-01-24
"181113","SOMA / south beach","san francisco","san francisco",2711,1,NA,874,0,NA,NA,NA,2012-02-23
"181115","SOMA / south beach","san francisco","san francisco",2250,1,NA,NA,0,NA,NA,NA,2008-03-06
"181116","SOMA / south beach","san francisco","san francisco",3900,2,2.5,NA,0,NA,NA,NA,2008-03-06
"181117","SOMA / south beach","san francisco","san francisco",4500,2,NA,NA,0,NA,NA,NA,2008-03-06
"181118","SOMA / south beach","san francisco","san francisco",5500,3,2,NA,0,NA,NA,NA,2008-03-06
"181119","SOMA / south beach","san francisco","san francisco",5600,2,NA,NA,0,NA,NA,NA,2008-03-06
"181120","SOMA / south beach","san francisco","san francisco",5700,2,NA,NA,0,NA,NA,NA,2008-03-06
"181121","SOMA / south beach","san francisco","san francisco",3500,3,NA,1642,0,"1130",37.73404,-122.4191,2014-01-03
"181122","SOMA / south beach","san francisco","san francisco",4682,2,NA,955,0,NA,NA,NA,2015-01-13
"181125","SOMA / south beach","san francisco","san francisco",2085,1,NA,NA,0,NA,NA,NA,2006-02-07
"181126","SOMA / south beach","san francisco","san francisco",2150,1,NA,NA,0,NA,NA,NA,2006-02-07
"181127","SOMA / south beach","san francisco","san francisco",2400,1,NA,NA,0,NA,NA,NA,2006-02-07
"181128","SOMA / south beach","san francisco","san francisco",2400,2,NA,NA,0,NA,NA,NA,2006-02-07
"181129","SOMA / south beach","san francisco","san francisco",2700,2,NA,NA,0,NA,NA,NA,2006-02-07
"181130","SOMA / south beach","san francisco","san francisco",2800,2,NA,NA,0,NA,NA,NA,2006-02-07
"181131","SOMA / south beach","san francisco","san francisco",3300,1,NA,NA,0,NA,NA,NA,2006-02-07
"181133","SOMA / south beach","san francisco","san francisco",3100,1,NA,NA,0,NA,NA,NA,2012-06-01
"181134","SOMA / south beach","san francisco","san francisco",5800,1,NA,1700,0,NA,NA,NA,2012-06-01
"181136","SOMA / south beach","san francisco","san francisco",2995,1,NA,1400,0,NA,NA,NA,2012-01-06
"181137","SOMA / south beach","san francisco","san francisco",3500,2,NA,NA,0,NA,NA,NA,2006-04-12
"181139","SOMA / south beach","san francisco","san francisco",5300,2,NA,1725,0,NA,NA,NA,2012-02-09
"181140","SOMA / south beach","san francisco","san francisco",1250,4,NA,1200,0,NA,NA,NA,2016-01-01
"181143","SOMA / south beach","san francisco","san francisco",3199,1,NA,NA,0,NA,NA,NA,2017-08-17
"181144","SOMA / south beach","san francisco","san francisco",3830,1,NA,652,0,NA,NA,NA,2017-08-17
"181148","SOMA / south beach","san francisco","san francisco",8500,2,NA,1670,0,NA,NA,NA,2011-11-28
"181149","SOMA / south beach","san francisco","san francisco",4000,1,NA,NA,0,NA,NA,NA,2014-07-07
"181150","SOMA / south beach","san francisco","san francisco",4350,2,2.5,NA,0,NA,NA,NA,2014-07-07
"181151","SOMA / south beach","san francisco","san francisco",3800,1,NA,NA,0,NA,NA,NA,2011-11-02
"181152","SOMA / south beach","san francisco","san francisco",3600,1,NA,946,0,NA,NA,NA,2016-03-23
"181153","SOMA / south beach","san francisco","san francisco",5895,2,NA,1130,0,NA,NA,NA,2018-04-12
"181154","SOMA / south beach","san francisco","san francisco",8000,2,NA,1310,0,NA,NA,NA,2014-07-16
"181155","SOMA / south beach","san francisco","san francisco",2395,1,1,NA,0,NA,NA,NA,2012-01-07
"181156","SOMA / south beach","san francisco","san francisco",2566,1,NA,725,0,NA,NA,NA,2012-01-07
"181157","SOMA / south beach","san francisco","san francisco",2695,1,NA,574,0,NA,NA,NA,2012-01-07
"181159","SOMA / south beach","san francisco","san francisco",4250,2,2,NA,0,NA,NA,NA,2012-01-07
"181160","SOMA / south beach","san francisco","san francisco",3850,1,NA,830,0,NA,NA,NA,2016-01-08
"181161","SOMA / south beach","san francisco","san francisco",4200,2,1,950,0,NA,NA,NA,2016-01-08
"181162","SOMA / south beach","san francisco","san francisco",4611,2,NA,1059,0,NA,NA,NA,2014-08-03
