"","buyout_amount","address","nhood","long","lat","month","year"
"5254","15,000.00","2230 Turk Street","Lone Mountain/USF","-122.44582846876318","37.77880964089913","4","2018"
"5255","37,500.00","2231 38th Avenue","Sunset/Parkside","-122.49631450961787","37.74527986605652","1","2021"
"5260","59,322.00","267 Fair Oaks Street","Mission","-122.42401882833364","37.75246916603208","12","2019"
"5262","101,000.00","75 Santa Clara Avenue","West of Twin Peaks","-122.46566860878004","37.73792241089763","12","2020"
"5265","5,000.00","500 09th Avenue","Inner Richmond","-122.4673267618534","37.778862320688546","5","2019"
"5268","175,000.00","1126 Pacific Avenue","Nob Hill","-122.41382765932856","37.79605947436517","3","2016"
"5272","15,000.00","3 Varennes Street","North Beach","-122.40667975304066","37.799907683737274","10","2021"
"5275","50,000.00","328 27th Avenue","Outer Richmond","-122.48708981461856","37.78322135943875","3","2021"
"5276","96,500.00","739 Guerrero Street","Mission","-122.42351101633915","37.75933770562326","2","2022"
"5278","34,050.00","50 Cotter Street","Outer Mission","-122.43393812120772","37.72770247590463","3","2020"
"5279","50,000.00","2890 Harrison Street","Mission","-122.4118131604324","37.75124212964047","8","2021"
"5283","7,500.00","3190 San Bruno Avenue","Portola","-122.40114759593615","37.7215979974586","3","2019"
"5284","30,000.00","49 Eagle Street","Castro/Upper Market","-122.44288293639369","37.758289953119125","7","2015"
"5285","325,000.00","267 Green Street","North Beach","-122.40393439068099","37.80011962528638","11","2019"
"5286","57,725.00","1766 16th Avenue","Inner Sunset","-122.47329363067675","37.75513588393369","8","2019"
"5291","46,500.00","1980 15th Street","Castro/Upper Market","-122.42842101347327","37.76618694365024","8","2019"
"5295","55,000.00","1555 Hyde Street","Russian Hill","-122.41825715416248","37.795052782954585","3","2022"
"5296","15,469.35","250 King Street","Mission Bay","-122.39309882825927","37.777295679146285","8","2020"
"5302","17,201.00","789 12th Avenue","Inner Richmond","-122.4702288932058","37.77347501034416","5","2017"
"5306","2,500.00","2814 Clay Street","Pacific Heights","-122.43947313321445","37.79007318105426","4","2019"
"5311","34,800.00","1515 15th Street","Mission","-122.41796486770158","37.76676458893272","5","2022"
"5312","35,000.00","675 32nd Avenue","Outer Richmond","-122.49204317477222","37.776465489655564","2","2017"
"5313","66,971.00","65 Liberty Street","Mission","-122.42258921228098","37.757595723421495","3","2021"
"5317","16,500.00","2159 California Street","Pacific Heights","-122.4298665299786","37.78939077752796","10","2016"
"5319","75,000.00","82 Woodward Street","Mission","-122.42085652481131","37.768570403563864","9","2020"
"5320","235,000.00","1563 Fulton Street","Lone Mountain/USF","-122.44250658448917","37.77628484576666","4","2018"
"5321","45,000.00","260 Beacon Street","Glen Park","-122.43242684657297","37.7405697352632","10","2020"
"5322","11,515.00","871 26th Avenue","Outer Richmond","-122.48535067871634","37.77309587507524","3","2018"
"5324","18,800.00","1967 34th Avenue","Sunset/Parkside","-122.49237763613716","37.75044297698638","8","2017"
"5326","4,500.00","635 33rd Avenue","Outer Richmond","-122.49317032615647","37.77710346814868","4","2017"
"5329","18,000.00","225 Genebern Way","Bernal Heights","-122.42526664795606","37.73261220291767","7","2016"
"5331","69,500.00","2686 Sacramento Street","Pacific Heights","-122.43705100603546","37.789489380258495","11","2015"
"5332","21,687.50","1529 Golden Gate Avenue","Western Addition","-122.43576654615423","37.7790578933109","1","2018"
"5340","5,000.00","3316 Laguna Street","Marina","-122.4313333178758","37.80166610838419","8","2016"
"5346","20,000.00","1620 La Salle Avenue","Bayview Hunters Point","-122.38914946835244","37.73679492164725","4","2019"
"5349","40,000.00","1 Cielito Drive","Visitacion Valley","-122.42167110295884","37.7101972035412","2","2020"
"5350","30,000.00","325 Rolph Street","Excelsior","-122.43605160455647","37.71331505568866","7","2017"
"5352","53,374.84","363 Holyoke Street","Portola","-122.40871390106065","37.72681853753422","5","2022"
"5365","34,500.00","180 Guerrero Street","Mission","-122.42454261784766","37.76836820893719","12","2015"
"5367","7,500.00","1185 Naples Street","Excelsior","-122.43767470893951","37.71207892361138","10","2017"
"5368","40,000.00","1793 Sanchez Street","Glen Park","-122.42873367929643","37.740319766708225","9","2015"
"5369","10,000.00","640 Octavia Street","Hayes Valley","-122.42490526087362","37.77818864762352","4","2017"
"5370","50,000.00","485 Liberty Street","Castro/Upper Market","-122.43197017706466","37.757025497836295","4","2018"
"5371","28,000.00","620 San bruno Avenue","Potrero Hill","-122.40523686702683","37.76174658761492","6","2017"
"5372","8,000.00","31 29th Street","Bernal Heights","-122.4214461289845","37.743986517295426","11","2016"
"5374","56,050.00","521 Judah Street","Inner Sunset","-122.46753513589987","37.76205279434323","5","2022"
"5375","40,000.00","39 Chenery Street","Glen Park","-122.42569941817315","37.74121789040744","7","2021"
"5376","6,800.00","909 Dartmouth Street","McLaren Park","-122.40886397292547","37.719288111084424","11","2017"
"5377","18,500.00","2920 Pine Street","Presidio Heights","-122.44398121247427","37.78667124157079","3","2018"
"5380","80,000.00","2944 24th Street","Mission","-122.41080947339674","37.75272699316337","6","2018"
"5382","105,000.00","320 Ocean Avenue","Outer Mission","-122.4436577879554","37.72310264276158","7","2020"
"5383","7,500.00","535 Taylor Street","Tenderloin","-122.41163703775682","37.78730956795673","5","2021"
"5385","13,000.00","3909 Lincoln Way","Sunset/Parkside","-122.49994281865582","37.76438767014619","3","2021"
"5389","102,000.00","1431 Balboa Street","Outer Richmond","-122.47409716739993","37.77675301655854","11","2019"
"5391","55,000.00","2523 Folsom Street","Mission","-122.41448142604511","37.75689636877912","10","2020"
"5392","137,500.00","3223 Market Street","Castro/Upper Market","-122.4448261739168","37.75912628486528","5","2021"
"5394","29,814.52","354 Crescent Avenue","Bernal Heights","-122.41772559426988","37.734910546570674","3","2019"
"5395","300.00","1913 Oakdale Avenue","Bayview Hunters Point","-122.39627581518818","37.737936817347965","12","2020"
"5403","61,424.78","1347 03rd Avenue","Inner Sunset","-122.45988877126871","37.76366296344976","5","2018"
"5404","50,000.00","70 Pearl Street","Mission","-122.42390751674714","37.77018971222519","4","2016"
"5408","25,000.00","462 27th Street","Noe Valley","-122.43058288615904","37.746712420083206","3","2015"
"5409","100,000.00","220 Burrows Street","Portola","-122.40538075848475","37.728535380768136","6","2016"
"5413","17,500.00","257 Rome Street","Outer Mission","-122.44706804984772","37.715343347297086","6","2016"
"5414","57,500.00","2585 UNION Street","Marina","-122.4417797669054","37.79626789754674","5","2015"
"5416","100,550.24","357 Ulloa Street","West of Twin Peaks","-122.45766182615822","37.74171132044739","2","2020"
"5421","39,000.00","1177 California Street","Nob Hill","-122.4136837297651","37.7914499176847","7","2019"
"5424","90,000.00","477 London Street","Excelsior","-122.43607235747095","37.721591904020855","7","2021"
"5425","65,000.00","760 Rhode Island Street","Potrero Hill","-122.40217672095017","37.760192925398705","11","2017"
"5426","60,000.00","950 Cayuga Avenue","Outer Mission","-122.43934340220252","37.722831107911546","10","2019"
"5427","25,000.00","3550 22nd Street","Noe Valley","-122.426762935064","37.7549874324798","11","2017"
"5429","75,000.00","1221 02nd Avenue","Inner Sunset","-122.45896443802522","37.76583371566464","5","2021"
"5432","20,000.00","216 Monterey Boulevard","West of Twin Peaks","-122.4401960646463","37.73165858012409","1","2018"
"5433","25,000.00","2237 Ulloa Street","Sunset/Parkside","-122.48028222054906","37.74095443364188","2","2021"
"5434","69,000.00","600 Gates Street","Bernal Heights","-122.41426487508396","37.73584632486005","5","2015"
"5435","65,000.00","454 Utah Street","Potrero Hill","-122.40640909774757","37.763846831352986","3","2020"
"5439","8,000.00","559 21st Avenue","Outer Richmond","-122.48027892104524","37.77727763812569","12","2015"
"5442","30,000.00","551 Brussels Street","Portola","-122.4048126665827","37.725319778898125","8","2018"
"5444","26,000.00","1360 Hampshire Street","Mission","-122.40709407688706","37.750347047307386","4","2016"
"5445","25,000.00","128 Lundy’s Lane","Bernal Heights","-122.41923325054933","37.74341384407445","1","2022"
"5446","36,000.00","709 Central Avenue","Lone Mountain/USF","-122.44485676849666","37.776168624284864","3","2021"
"5448","32,000.00","325 rolph Street","Excelsior","-122.43605160455647","37.71331505568866","6","2017"
"5450","31,849.00","1226 Ortega Street","Sunset/Parkside","-122.47665840182205","37.752395052246584","1","2018"
"5453","35,000.00","2109 Kirkham Street","Sunset/Parkside","-122.4834858787583","37.759518421547334","6","2021"
"5454","30,000.00","551 Brussels Street","Portola","-122.4048126665827","37.725319778898125","5","2018"
"5456","74,850.00","1225 Cayuga Avenue","Outer Mission","-122.4428593238208","37.719463518455754","5","2022"
"5457","112,794.00","138 Lower Terrace","Castro/Upper Market","-122.44244592033766","37.76329457885457","12","2015"
"5458","43,000.00","1991 19th Avenue","Sunset/Parkside","-122.47628386955962","37.75073320443781","8","2019"
"5461","158,000.00","562 Filbert Street","North Beach","-122.4087519973934","37.80148185042842","7","2020"
"5464","25,000.00","184 Onondaga Avenue","Outer Mission","-122.44112697147942","37.72263589448858","1","2020"
"5466","12,042.00","862 42nd Avenue","Outer Richmond","-122.50243039244249","37.77245392583579","6","2020"
"5467","15,000.00","27 Dashiell Hammett Street","Nob Hill","-122.4079751737036","37.7905642780379","2","2020"
"5468","20,000.00","1417 Golden Gate Avenue","Western Addition","-122.43394782632238","37.77928898075019","5","2021"
"5469","25,000.00","1334 29th Avenue","Sunset/Parkside","-122.48777071358904","37.76242294956802","10","2019"
"5472","62,000.00","1763 Hayes Street","Lone Mountain/USF","-122.44545007567037","37.77399605275082","1","2021"
"5473","59,500.00","6409 California Street","Outer Richmond","-122.48628152628324","37.78380321957283","6","2017"
"5474","150,000.00","576 Chestnut Street","North Beach","-122.41272982812072","37.80385594878846","4","2019"
"5475","32,500.00","2308 San Bruno Avenue","Portola","-122.4064628747164","37.73384322622514","1","2020"
"5476","2,000.00","608 Hampshire Street","Mission","-122.40821651044031","37.76169939255984","3","2022"
"5477","","235 Cortland Avenue","Bernal Heights","-122.41903972734696","37.73951232763077","7","2017"
"5481","45,670.00","782 15th Avenue","Outer Richmond","-122.47343351429637","37.77343420287637","4","2018"
"5484","35,000.00","1998 Broadway Street","Pacific Heights","-122.42989582999944","37.79494092490255","1","2019"
"5487","25,000.00","41 Palm Avenue","Presidio Heights","-122.45805118845684","37.785015264547795","7","2019"
"5489","125,000.00","453 Cabrillo Street","Inner Richmond","-122.46337724251619","37.77537021195926","6","2022"
"5490","45,200.00","120 Cortland Avenue","Bernal Heights","-122.42054699811408","37.740064311618056","8","2016"
"5498","30,000.00","2658 19th Avenue","West of Twin Peaks","-122.47524593771224","37.73823921849576","2","2020"
"5499","135,000.00","2174 CALIFORNIA Street","Pacific Heights","-122.43010938435496","37.789414650072644","8","2019"
"5501","60,000.00","500 Noriega Street","Inner Sunset","-122.4690278906846","37.75527695737009","4","2021"
"5503","34,902.00","557 03rd Avenue","Inner Richmond","-122.46090232190544","37.77819128177807","9","2021"
"5504","74,959.92","73 Cook Street","Presidio Heights","-122.45229422985844","37.78237307852677","9","2016"
"5509","9,000.00","1431 07th Avenue","Inner Sunset","-122.46404695290819","37.76166694934296","1","2021"
"5510","66,700.00","966 Central Avenue","Lone Mountain/USF","-122.44525775890415","37.77850471838592","7","2016"
"5513","12,500.00","80 07th Avenue","Inner Richmond","-122.46576575957792","37.78699587377458","6","2016"
"5514","28,020.88","1699 23rd Avenue","Sunset/Parkside","-122.4809429857747","37.756012473152644","4","2021"
"5518","80,000.00","1326 Valencia Street","Mission","-122.42066592530949","37.751640400237804","2","2022"
"5519","30,000.00","403 27th Street","Noe Valley","-122.42935766941508","37.74673169016492","8","2019"
"5522","27,333.35","348 05th Avenue","Inner Richmond","-122.46326111495453","37.78205393251588","6","2017"
"5523","60,000.00","55 Delmar Street","Haight Ashbury","-122.44576282146781","37.76816623216334","8","2021"
"5528","60,000.00","461 Allison Street","Excelsior","-122.44044248981054","37.7096776295237","4","2022"
"5531","6,286.00","692 15th Avenue","Outer Richmond","-122.47355620086368","37.77512738720998","1","2018"
"5533","15,000.00","1517 12th Avenue","Inner Sunset","-122.46928450801953","37.75980867311168","4","2022"
"5534","33,500.00","4204 Mission Street","Outer Mission","-122.43035865221195","37.729794674929884","7","2019"
"5536","0.00","1577 Mcallister Street","Western Addition","-122.4379369233944","37.77782793559878","8","2019"
"5538","30,000.00","77 Blake Street","Presidio Heights","-122.45125179333033","37.782410487276216","1","2020"
"5539","96,785.00","3936 26th Street","Noe Valley","-122.42798544535003","37.748476860818926","2","2017"
"5543","25,000.00","2534 Lake Street","Seacliff","-122.4866423122599","37.78571072592817","6","2021"
"5545","21,200.00","1342 Rhode Island Street","Potrero Hill","-122.40146966671479","37.75273722991355","7","2020"
"5547","12,770.00","79 los palmos Drive","West of Twin Peaks","-122.44720008886007","37.73496327177926","4","2019"
"5548","60,000.00","1100 Leavenworth Street","Nob Hill","-122.41574764024128","37.79130448737151","12","2017"
"5552","160,000.00","2127 Lawton Street","Sunset/Parkside","-122.48565643970768","37.75755236955762","8","2016"
"5554","87,500.00","649 San Jose Avenue","Bernal Heights","-122.42212828160848","37.74562991631239","7","2017"
"5560","42,000.00","1442 Funston Avenue","Inner Sunset","-122.47038741714653","37.76118196068233","4","2017"
"5561","23,500.00","533 06th Avenue","Inner Richmond","-122.46414605535406","37.77845688408093","6","2022"
"5564","100,000.00","628 09th Avenue","Inner Richmond","-122.46715853540749","37.77652292164981","9","2018"
"5570","40,000.00","221 Clayton Street","Lone Mountain/USF","-122.44932528723619","37.7732799384133","7","2021"
"5571","32,750.00","85 Cortland Avenue","Bernal Heights","-122.42123641125963","37.74040528610092","11","2016"
"5572","20,000.00","76 Lyell Street","Outer Mission","-122.43162476384377","37.73141486313825","6","2016"
"5574","60,000.00","1601 lombard Street","Marina","-122.42789837028855","37.80081062223176","6","2017"
"5575","17,250.00","437 OAK Street","Hayes Valley","-122.42653511197275","37.77449600717703","6","2016"
"5580","35,307.00","525 42nd Avenue","Outer Richmond","-122.50295619151689","37.77874431253075","5","2015"
"5584","10,000.00","327 Fillmore Street","Hayes Valley","-122.43054125177282","37.77239749487821","7","2020"
"5585","12,600.00","1833 11th Avenue","Inner Sunset","-122.46777246602502","37.75399023610895","12","2020"
"5588","4,000.00","2121 Laguna Street","Pacific Heights","-122.42918598770207","37.7906922360664","5","2016"
"5590","56,600.00","1060 Prague Street","Excelsior","-122.43790088499766","37.71013310672347","7","2017"
"5592","22,500.00","634 Powell Street","Nob Hill","-122.40885280683429","37.790594530591065","9","2021"
"5593","36,000.00","955 Innes Avenue","Bayview Hunters Point","-122.37689040435338","37.73260362532037","12","2021"
"5598","34,000.00","2226 California Street","Pacific Heights","-122.43105883963247","37.789293923212874","5","2020"
"5599","12,500.00","77 Glover Street","Nob Hill","-122.41651264546371","37.79710877218458","10","2015"
"5605","18,316.20","1971 30th Avenue","Sunset/Parkside","-122.48808835166811","37.75056442815448","4","2019"
"5606","100,000.00","374 Douglass Street","Twin Peaks","-122.43908888436908","37.75750832161845","3","2016"
"5607","10,000.00","1601 35th Avenue","Sunset/Parkside","-122.49391853665607","37.757124806834085","4","2022"
"5612","50,000.00","2027 43rd Avenue","Sunset/Parkside","-122.50193916436531","37.74884309827045","9","2018"
"5614","45,000.00","51 Wilmot Street","Pacific Heights","-122.43275377686066","37.78756689461454","5","2015"
"5622","20,000.00","221 Eureka Street","Castro/Upper Market","-122.43805526082417","37.75871954566228","9","2015"
"5624","25,000.00","1714 McKinnon Avenue","Bayview Hunters Point","-122.39141544503774","37.73712156692001","10","2019"
"5627","15,000.00","481 17th Avenue","Outer Richmond","-122.47610319053379","37.77896710218948","12","2018"
