"address","...1","date","block","lot","street_number","street_number_suffix","street_name","street_suffix","new_units_built","year","month","lat","lon"
"4847 MISSION ST , San Francisco, CA, USA",236764,"15/01/2010","6272","18",4847,NA,"MISSION","ST",1,"01",2010,"37.720705","-122.437474"
"4847 MISSION ST , San Francisco, CA, USA",457526,"15/03/2017","6272","18",4847,NA,"MISSION","ST",1,"03",2017,"37.720705","-122.437474"
"4847 MISSION ST , San Francisco, CA, USA",211531,"01/12/2008","6272","18",4847,NA,"MISSION","ST",1,"12",2008,"37.720705","-122.437474"
"4847 MISSION ST , San Francisco, CA, USA",118064,"13/03/2014","6272","18",4847,NA,"MISSION","ST",1,"03",2014,"37.720705","-122.437474"
"4847 MISSION ST , San Francisco, CA, USA",113988,"19/03/2013","6272","18",4847,NA,"MISSION","ST",1,"03",2013,"37.720705","-122.437474"
"4849 MISSION ST , San Francisco, CA, USA",113989,"19/03/2013","6272","18",4849,NA,"MISSION","ST",1,"03",2013,"37.720705","-122.437474"
"4849 MISSION ST , San Francisco, CA, USA",457527,"15/03/2017","6272","18",4849,NA,"MISSION","ST",1,"03",2017,"37.720705","-122.437474"
"4849 MISSION ST , San Francisco, CA, USA",211532,"01/12/2008","6272","18",4849,NA,"MISSION","ST",1,"12",2008,"37.720705","-122.437474"
"4849 MISSION ST , San Francisco, CA, USA",118065,"13/03/2014","6272","18",4849,NA,"MISSION","ST",1,"03",2014,"37.720705","-122.437474"
"4849 MISSION ST , San Francisco, CA, USA",236765,"15/01/2010","6272","18",4849,NA,"MISSION","ST",1,"01",2010,"37.720705","-122.437474"
"485 CORBETT AV , San Francisco, CA, USA",195033,"03/04/2009","2712","3",485,NA,"CORBETT","AV",1,"04",2009,"37.7579347","-122.4448914"
"485 CORBETT AV , San Francisco, CA, USA",208246,"16/08/2010","2712","3",485,NA,"CORBETT","AV",1,"08",2010,"37.7579347","-122.4448914"
"485 ELIZABETH ST , San Francisco, CA, USA",300072,"21/10/2009","3654","24",485,NA,"ELIZABETH","ST",1,"10",2009,"37.752007","-122.4315"
"485 ELIZABETH ST , San Francisco, CA, USA",197806,"15/04/2010","3654","24",485,NA,"ELIZABETH","ST",1,"04",2010,"37.752007","-122.4315"
"485 ELIZABETH ST , San Francisco, CA, USA",295708,"03/10/2008","3654","24",485,NA,"ELIZABETH","ST",1,"10",2008,"37.752007","-122.4315"
"489 30TH ST , San Francisco, CA, USA",379293,"03/02/2017","6652","26",489,NA,"30TH","ST",1,"02",2017,"37.74169805","-122.43069520126794"
"49 BROAD ST , San Francisco, CA, USA",460901,"20/03/2018","7112","19",49,NA,"BROAD","ST",1,"03",2018,"37.712781","-122.454817"
"49 MOSS ST , San Francisco, CA, USA",89974,"10/07/2014","3731","119",49,NA,"MOSS","ST",1,"07",2014,"37.777955","-122.407986"
"49 MOSS ST , San Francisco, CA, USA",389354,"29/01/2015","3731","119",49,NA,"MOSS","ST",1,"01",2015,"37.777955","-122.407986"
"49 NAGLEE AV , San Francisco, CA, USA",317029,"14/04/2016","7098","1",49,NA,"NAGLEE","AV",1,"04",2016,"37.7119427","-122.44687003688429"
"490 SOUTH VAN NESS AV , San Francisco, CA, USA",347197,"10/08/2018","3553","8",490,NA,"SOUTH VAN NESS","AV",81,"08",2018,"37.7654537","-122.4178451591289"
"495 CHENERY ST , San Francisco, CA, USA",422600,"24/07/2018","6718","16",495,NA,"CHENERY","ST",2,"07",2018,"37.7356023877551","-122.430018"
"495 UTAH ST , San Francisco, CA, USA",480661,"01/05/2018","3975","3",495,NA,"UTAH","ST",1,"05",2018,"37.763516","-122.405863"
"495 UTAH ST , San Francisco, CA, USA",460848,"30/03/2018","3975","3",495,NA,"UTAH","ST",1,"03",2018,"37.763516","-122.405863"
"497 29TH ST , San Francisco, CA, USA",441600,"27/06/2018","6631","49",497,NA,"29TH","ST",1,"06",2018,"37.74336036734694","-122.43089808163265"
"497 VALLEY ST , San Francisco, CA, USA",43781,"23/12/2014","6621","30",497,NA,"VALLEY","ST",1,"12",2014,"37.743992","-122.433053"
"4995 MISSION ST , San Francisco, CA, USA",138185,"10/11/2011","6346","14",4995,NA,"MISSION","ST",1,"11",2011,"37.71848","-122.439156"
"5 CYRUS PL , San Francisco, CA, USA",311912,"28/09/2010","155","52",5,NA,"CYRUS","PL",1,"09",2010,"37.796136700000005","-122.41723392116822"
"5 CYRUS PL , San Francisco, CA, USA",208557,"23/08/2010","155","52",5,NA,"CYRUS","PL",1,"08",2010,"37.796136700000005","-122.41723392116822"
"5 CYRUS PL , San Francisco, CA, USA",258737,"21/06/2010","155","52",5,NA,"CYRUS","PL",1,"06",2010,"37.796136700000005","-122.41723392116822"
"5 CYRUS PL , San Francisco, CA, USA",268116,NA,"155","52",5,NA,"CYRUS","PL",1,NA,NA,"37.796136700000005","-122.41723392116822"
"5 FIELDING ST , San Francisco, CA, USA",385057,"06/02/2018","63","5",5,NA,"FIELDING","ST",1,"02",2018,"37.80361963265306","-122.41002042857143"
"5 FIELDING ST , San Francisco, CA, USA",491757,"30/11/2017","63","5",5,NA,"FIELDING","ST",1,"11",2017,"37.80361963265306","-122.41002042857143"
"5 SANTA ROSA AV , San Francisco, CA, USA",535514,"04/09/2018","3147","1",5,NA,"SANTA ROSA","AV",3,"09",2018,"37.725787775510206","-122.43423781632653"
"5 SANTA ROSA AV , San Francisco, CA, USA",345736,"27/08/2018","3147","1",5,NA,"SANTA ROSA","AV",3,"08",2018,"37.725787775510206","-122.43423781632653"
"5 V HALLAM ST , San Francisco, CA, USA",432047,"09/06/2016","3755","96",5,"V","HALLAM","ST",6,"06",2016,"37.775890625","-122.408618375"
"50 ELGIN PK , San Francisco, CA, USA",327862,"16/04/2018","3502","78",50,NA,"ELGIN","PK",1,"04",2018,"37.770691","-122.42343"
"50 SADOWA ST , San Francisco, CA, USA",248932,"07/07/2011","7112","10",50,NA,"SADOWA","ST",1,"07",2011,"37.712407999999996","-122.455356"
"50 WINFIELD ST , San Francisco, CA, USA",403236,"25/01/2018","5611","17",50,NA,"WINFIELD","ST",1,"01",2018,"37.744475","-122.417526"
"500 A 19TH AV , San Francisco, CA, USA",316955,"15/04/2016","1561","038A",500,"A","19TH","AV",1,"04",2016,"37.778338","-122.478054"
"500 A 19TH AV , San Francisco, CA, USA",507482,"13/10/2016","1561","038A",500,"A","19TH","AV",1,"10",2016,"37.778338","-122.478054"
"500 BUCHANAN ST , San Francisco, CA, USA",503472,"23/10/2015","830","14",500,NA,"BUCHANAN","ST",1,"10",2015,"37.774586600000006","-122.42738039707547"
"500 BUCHANAN ST , San Francisco, CA, USA",447262,"12/03/2015","830","14",500,NA,"BUCHANAN","ST",1,"03",2015,"37.774586600000006","-122.42738039707547"
"5000 MISSION ST , San Francisco, CA, USA",507645,"18/10/2016","6968","8",5000,NA,"MISSION","ST",1,"10",2016,"37.718545","-122.439782"
"5000 MISSION ST , San Francisco, CA, USA",520431,"23/09/2015","6968","8",5000,NA,"MISSION","ST",1,"09",2015,"37.718545","-122.439782"
"501 A FRANCONIA ST , San Francisco, CA, USA",326734,"09/04/2018","5636","22",501,"A","FRANCONIA","ST",1,"04",2018,"37.74221004359846","-122.40806396280973"
"501 BUENA VISTA AVE EAST AV , San Francisco, CA, USA",520709,"08/09/2015","2616","019B",501,NA,"BUENA VISTA AVE EAST","AV",1,"09",2015,"37.7684011","-122.4388411"
"501 BUENA VISTA AVE WEST AV , San Francisco, CA, USA",526199,"07/09/2016","2616","019B",501,NA,"BUENA VISTA AVE WEST","AV",1,"09",2016,"37.7658699","-122.4428912"
"502 HICKORY ST , San Francisco, CA, USA",164116,"03/10/2014","829","029A",502,NA,"HICKORY","ST",1,"10",2014,"37.774871","-122.427967"
"502 HICKORY ST , San Francisco, CA, USA",371816,"26/02/2015","829","029A",502,NA,"HICKORY","ST",1,"02",2015,"37.774871","-122.427967"
"504 HICKORY ST , San Francisco, CA, USA",164117,"03/10/2014","829","029A",504,NA,"HICKORY","ST",1,"10",2014,"37.774942","-122.428006"
"504 HICKORY ST , San Francisco, CA, USA",371817,"26/02/2015","829","029A",504,NA,"HICKORY","ST",1,"02",2015,"37.774942","-122.428006"
"505 CHURCH ST , San Francisco, CA, USA",531951,"20/09/2017","3579","22",505,NA,"CHURCH","ST",1,"09",2017,"37.76275030612245","-122.42839179591836"
"505 CHURCH ST , San Francisco, CA, USA",477168,"22/05/2017","3579","22",505,NA,"CHURCH","ST",1,"05",2017,"37.76275030612245","-122.42839179591836"
"505 CHURCH ST , San Francisco, CA, USA",321775,"26/04/2017","3579","22",505,NA,"CHURCH","ST",1,"04",2017,"37.76275030612245","-122.42839179591836"
"507 CHURCH ST , San Francisco, CA, USA",532106,"22/09/2017","3579","22",507,NA,"CHURCH","ST",1,"09",2017,"37.76273895918368","-122.42839069387755"
"51 FERNWOOD DR , San Francisco, CA, USA",71278,"09/01/2013","3043","22",51,NA,"FERNWOOD","DR",1,"01",2013,"37.73387895","-122.46100071552291"
"51 INNES CT , San Francisco, CA, USA",486402,"17/11/2015","4591C","218",51,NA,"INNES","CT",36,"11",2015,"37.72706615","-122.3675760641567"
"51 PRIEST ST , San Francisco, CA, USA",496525,"07/11/2018","215","24",51,NA,"PRIEST","ST",1,"11",2018,"37.793704","-122.415321"
"51 SCOTT ST , San Francisco, CA, USA",517560,"29/10/2018","1260","7",51,NA,"SCOTT","ST",1,"10",2018,"37.7697894","-122.4352458"
"510 A 26TH AV , San Francisco, CA, USA",364891,"24/12/2018","1519","035A",510,"A","26TH","AV",1,"12",2018,"37.77968532653061","-122.48567795918368"
"510 B 26TH AV , San Francisco, CA, USA",364893,"24/12/2018","1519","035A",510,"B","26TH","AV",1,"12",2018,"37.77968532653061","-122.48567795918368"
"5115 ANZA ST , San Francisco, CA, USA",515793,"31/10/2018","1585","1",5115,NA,"ANZA","ST",1,"10",2018,"37.777242","-122.50306514285714"
"512 16TH AV , San Francisco, CA, USA",460761,"12/03/2018","1558","42",512,NA,"16TH","AV",1,"03",2018,"37.7783323","-122.47471748295634"
"514 JERSEY ST , San Francisco, CA, USA",272522,"08/05/2007","6505","12",514,NA,"JERSEY","ST",1,"05",2007,"37.7505532","-122.43690649519296"
"515 2ND AV , San Francisco, CA, USA",361157,"19/12/2017","1545","4",515,NA,"2ND","AV",2,"12",2017,"37.778927350000004","-122.46010523387977"
"515 A 2ND AV , San Francisco, CA, USA",530051,"28/09/2017","1545","4",515,"A","2ND","AV",2,"09",2017,"37.77892542857143","-122.45993828571429"
"515 DUBOCE AV , San Francisco, CA, USA",23188,"23/08/2013","3538","96",515,NA,"DUBOCE","AV",1,"08",2013,"37.769051","-122.431797"
"515 DUBOCE AV , San Francisco, CA, USA",117686,"10/03/2014","3538","96",515,NA,"DUBOCE","AV",1,"03",2014,"37.769051","-122.431797"
"515 JOHN MUIR DR , San Francisco, CA, USA",11740,"07/04/2014","7282","5",515,NA,"JOHN MUIR","DR",2,"04",2014,"37.716231","-122.497365"
"515 JOHN MUIR DR , San Francisco, CA, USA",42805,"08/12/2014","7282","5",515,NA,"JOHN MUIR","DR",2,"12",2014,"37.716231","-122.497365"
"515 OCTAVIA ST , San Francisco, CA, USA",515695,"16/10/2018","807","3",515,NA,"OCTAVIA","ST",1,"10",2018,"37.77692825","-122.4249062943262"
"516 4TH AV , San Francisco, CA, USA",250910,"26/06/2007","1546","35",516,NA,"4TH","AV",1,"06",2007,"37.77878775","-122.46173255961537"
"517 17TH AV , San Francisco, CA, USA",496589,"19/11/2018","1560","5",517,NA,"17TH","AV",1,"11",2018,"37.77812","-122.476324"
"517 DUBOCE AV , San Francisco, CA, USA",23189,"23/08/2013","3538","96",517,NA,"DUBOCE","AV",1,"08",2013,"37.769051","-122.431793"
"517 DUBOCE AV , San Francisco, CA, USA",117687,"10/03/2014","3538","96",517,NA,"DUBOCE","AV",1,"03",2014,"37.769051","-122.431793"
"518 28TH AV , San Francisco, CA, USA",107060,"17/06/2014","1517","30",518,NA,"28TH","AV",3,"06",2014,"37.779428","-122.487736"
"519 DUBOCE AV , San Francisco, CA, USA",117688,"10/03/2014","3538","96",519,NA,"DUBOCE","AV",1,"03",2014,"37.769051","-122.431793"
"519 DUBOCE AV , San Francisco, CA, USA",23190,"23/08/2013","3538","96",519,NA,"DUBOCE","AV",1,"08",2013,"37.769051","-122.431793"
"52 ALPINE TERR , San Francisco, CA, USA",160655,"21/10/2013","1258","37",52,NA,"ALPINE","TR",3,"10",2013,"37.769644299999996","-122.43792063539783"
"52 ELGIN PK , San Francisco, CA, USA",327863,"16/04/2018","3502","78",52,NA,"ELGIN","PK",1,"04",2018,"37.770688","-122.423321"
"52 INNES CT , San Francisco, CA, USA",490632,"09/11/2016","4591C","219",52,NA,"INNES","CT",36,"11",2016,"37.727640172617356","-122.36763426677452"
"52 INNES CT , San Francisco, CA, USA",486403,"17/11/2015","4591C","219",52,NA,"INNES","CT",36,"11",2015,"37.727640172617356","-122.36763426677452"
"52 SUMMIT WY , San Francisco, CA, USA",370711,"13/02/2015","7331","130",52,NA,"SUMMIT","WY",2,"02",2015,"37.71512870166711","-122.47457664669456"
"520 8TH AV , San Francisco, CA, USA",403287,"09/01/2018","1550","46",520,NA,"8TH","AV",1,"01",2018,"37.77859135","-122.46597678288244"
"520 9TH ST , San Francisco, CA, USA",453430,"25/03/2016","3526","5",520,NA,"9TH","ST",12,"03",2016,"37.77082435","-122.40833077447354"
"520 RANDOLPH ST , San Francisco, CA, USA",332776,"19/08/2015","7086","21",520,NA,"RANDOLPH","ST",1,"08",2015,"37.714444900000004","-122.46753190807345"
"5211 MISSION ST , San Francisco, CA, USA",479975,"25/05/2018","6462","25",5211,NA,"MISSION","ST",1,"05",2018,"37.714986","-122.441854"
"522 8TH AV , San Francisco, CA, USA",447254,"12/03/2015","1550","45",522,NA,"8TH","AV",1,"03",2015,"37.778508099999996","-122.46605343163264"
"523 42ND AV , San Francisco, CA, USA",403256,"16/01/2018","1502","002A",523,NA,"42ND","AV",1,"01",2018,"37.778694","-122.503231"
"524 JERSEY ST , San Francisco, CA, USA",252120,"12/06/2007","6505","16",524,NA,"JERSEY","ST",1,"06",2007,"37.7504723","-122.43723773626034"
"524 MONTEREY BLVD , San Francisco, CA, USA",326583,"03/04/2018","3092","33",524,NA,"MONTEREY","BL",1,"04",2018,"37.73177545","-122.4471911025439"
"525 42ND AV , San Francisco, CA, USA",461804,"05/03/2018","1502","002A",525,NA,"42ND","AV",1,"03",2018,"37.778694","-122.503228"
"525 42ND AV , San Francisco, CA, USA",403257,"16/01/2018","1502","002A",525,NA,"42ND","AV",1,"01",2018,"37.778694","-122.503228"
"526 4TH AV , San Francisco, CA, USA",384077,"28/02/2018","1546","32",526,NA,"4TH","AV",1,"02",2018,"37.77856215","-122.46170739660195"
"526 BRODERICK ST , San Francisco, CA, USA",194978,"09/04/2009","1201","24",526,NA,"BRODERICK","ST",1,"04",2009,"37.77525","-122.439267"
"526 UTAH ST , San Francisco, CA, USA",144675,"19/11/2013","4013","7",526,NA,"UTAH","ST",1,"11",2013,"37.7627","-122.406426"
"526 UTAH ST , San Francisco, CA, USA",530672,"12/09/2017","4013","7",526,NA,"UTAH","ST",1,"09",2017,"37.7627","-122.406426"
"527 STEVENSON ST , San Francisco, CA, USA",96249,"01/06/2012","3703","12",527,NA,"STEVENSON","ST",67,"06",2012,"37.781191142857146","-122.4102663877551"
"527 STEVENSON ST , San Francisco, CA, USA",38210,"06/12/2013","3703","12",527,NA,"STEVENSON","ST",67,"12",2013,"37.781191142857146","-122.4102663877551"
"527 STEVENSON ST , San Francisco, CA, USA",75231,"07/01/2014","3703","12",527,NA,"STEVENSON","ST",67,"01",2014,"37.781191142857146","-122.4102663877551"
"527 STEVENSON ST , San Francisco, CA, USA",447642,"17/03/2015","3703","12",527,NA,"STEVENSON","ST",60,"03",2015,"37.781191142857146","-122.4102663877551"
"527 STEVENSON ST , San Francisco, CA, USA",141832,"29/11/2012","3703","12",527,NA,"STEVENSON","ST",67,"11",2012,"37.781191142857146","-122.4102663877551"
"528 41ST AV , San Francisco, CA, USA",364887,"11/12/2018","1504","001L",528,NA,"41ST","AV",2,"12",2018,"37.778631","-122.501511"
"528 4TH AV , San Francisco, CA, USA",384078,"28/02/2018","1546","32",528,NA,"4TH","AV",1,"02",2018,"37.778549","-122.461704"
"529 CLAYTON ST , San Francisco, CA, USA",284993,"26/11/2008","1230","5",529,NA,"CLAYTON","ST",2,"11",2008,"37.7703029","-122.4488242"
"53 DUNCAN ST , San Francisco, CA, USA",408055,"29/07/2015","6597","37",53,NA,"DUNCAN","ST",1,"07",2015,"37.746221","-122.421334"
"53 HENRY ST , San Francisco, CA, USA",282674,"02/11/2007","3541","39",53,NA,"HENRY","ST",1,"11",2007,"37.766591","-122.432259"
"53 HENRY ST , San Francisco, CA, USA",272462,"09/05/2007","3541","39",53,NA,"HENRY","ST",1,"05",2007,"37.766591","-122.432259"
"53 MANZANITA AV , San Francisco, CA, USA",27919,"21/08/2014","1043","9",53,NA,"MANZANITA","AV",1,"08",2014,"37.7850155","-122.45134280873273"
"53 PRIEST ST , San Francisco, CA, USA",496526,"07/11/2018","215","24",53,NA,"PRIEST","ST",1,"11",2018,"37.793703","-122.415321"
"53 SCOTT ST , San Francisco, CA, USA",517561,"29/10/2018","1260","7",53,NA,"SCOTT","ST",1,"10",2018,"37.7698125","-122.4352509"
"53 STATES ST , San Francisco, CA, USA",437471,"01/06/2017","2623","74",53,NA,"STATES","ST",2,"06",2017,"37.76318435","-122.43647712302845"
"53 STATES ST , San Francisco, CA, USA",492876,"16/11/2017","2623","74",53,NA,"STATES","ST",2,"11",2017,"37.76318435","-122.43647712302845"
"530 41ST AV , San Francisco, CA, USA",365745,"14/12/2018","1504","001L",530,NA,"41ST","AV",1,"12",2018,"37.778636","-122.501497"
"530 41ST AV , San Francisco, CA, USA",323596,"24/04/2017","1504","001L",530,NA,"41ST","AV",1,"04",2017,"37.778636","-122.501497"
"530 41ST AV , San Francisco, CA, USA",424209,"23/07/2018","1504","001L",530,NA,"41ST","AV",1,"07",2018,"37.778636","-122.501497"
"530 41ST AV , San Francisco, CA, USA",434473,"24/06/2016","1504","001L",530,NA,"41ST","AV",1,"06",2016,"37.778636","-122.501497"
"530 A ANDERSON ST , San Francisco, CA, USA",365141,"04/12/2018","5723","6",530,"A","ANDERSON","ST",1,"12",2018,"37.7367746122449","-122.41547902040816"
"530 BRANNAN ST , San Francisco, CA, USA",357349,"30/12/2016","3777","107",530,NA,"BRANNAN","ST",10,"12",2016,"37.777812795918365","-122.39732816326531"
"530 SCOTT ST , San Francisco, CA, USA",398534,"10/01/2017","824","006B",530,NA,"SCOTT","ST",3,"01",2017,"37.7747398","-122.43582081756558"
"531 33RD AV , San Francisco, CA, USA",322173,"18/04/2017","1511","5",531,NA,"33RD","AV",1,"04",2017,"37.779012550000004","-122.49348944787354"
"531 33RD AV , San Francisco, CA, USA",413146,"22/07/2016","1511","5",531,NA,"33RD","AV",1,"07",2016,"37.779012550000004","-122.49348944787354"
"531 33RD AV , San Francisco, CA, USA",346233,"01/08/2018","1511","5",531,NA,"33RD","AV",1,"08",2018,"37.779012550000004","-122.49348944787354"
"531 33RD AV , San Francisco, CA, USA",419230,"18/07/2017","1511","5",531,NA,"33RD","AV",1,"07",2017,"37.779012550000004","-122.49348944787354"
"531 CLAYTON ST , San Francisco, CA, USA",284994,"26/11/2008","1230","5",531,NA,"CLAYTON","ST",2,"11",2008,"37.7702761","-122.4488178"
"531 TARAVAL ST , San Francisco, CA, USA",371677,"25/02/2015","2410","029C",531,NA,"TARAVAL","ST",1,"02",2015,"37.742967","-122.471944"
"532 41ST AV , San Francisco, CA, USA",441622,"28/06/2018","1504","001L",532,NA,"41ST","AV",2,"06",2018,"37.778636","-122.501504"
"532 A 41ST AV , San Francisco, CA, USA",441621,"28/06/2018","1504","001L",532,"A","41ST","AV",2,"06",2018,"37.778618836734694","-122.50171746938776"
"532 NATOMA ST , San Francisco, CA, USA",501353,"01/10/2015","3726","62",532,NA,"NATOMA","ST",1,"10",2015,"37.77968475","-122.40858234473001"
"532 NATOMA ST , San Francisco, CA, USA",507343,"20/10/2016","3726","62",532,NA,"NATOMA","ST",1,"10",2016,"37.77968475","-122.40858234473001"
"533 CLAYTON ST , San Francisco, CA, USA",534860,"27/09/2018","1230","6",533,NA,"CLAYTON","ST",2,"09",2018,"37.7702386","-122.4488091"
"534 NATOMA ST , San Francisco, CA, USA",470367,"06/05/2016","3726","63",534,NA,"NATOMA","ST",1,"05",2016,"37.779638","-122.408644"
"536 28TH AV , San Francisco, CA, USA",189857,"25/04/2007","1517","25",536,NA,"28TH","AV",1,"04",2007,"37.779153","-122.487559"
"536 28TH AV , San Francisco, CA, USA",253485,"29/06/2007","1517","25",536,NA,"28TH","AV",1,"06",2007,"37.779153","-122.487559"
"536 B LAIDLEY ST , San Francisco, CA, USA",442053,"27/06/2018","6728","11",536,"B","LAIDLEY","ST",1,"06",2018,"37.73573446938776","-122.43150083673468"
"536 MASON ST , San Francisco, CA, USA",515830,"23/10/2018","296","12",536,NA,"MASON","ST",1,"10",2018,"37.788658999999996","-122.40994232569444"
"536 NATOMA ST , San Francisco, CA, USA",470368,"06/05/2016","3726","63",536,NA,"NATOMA","ST",1,"05",2016,"37.779638","-122.408644"
"537 GROVE ST , San Francisco, CA, USA",448843,"31/03/2015","807","23",537,NA,"GROVE","ST",1,"03",2015,"37.777329249999994","-122.42546861161787"
"538 28TH AV , San Francisco, CA, USA",189858,"25/04/2007","1517","25",538,NA,"28TH","AV",1,"04",2007,"37.779153","-122.487559"
"538 28TH AV , San Francisco, CA, USA",253484,"29/06/2007","1517","25",538,NA,"28TH","AV",1,"06",2007,"37.779153","-122.487559"
"538 A 24TH AV , San Francisco, CA, USA",455986,"28/03/2017","1521","29",538,"A","24TH","AV",1,"03",2017,"37.77932220408164","-122.48349979591836"
"538 A 24TH AV , San Francisco, CA, USA",455985,"28/03/2017","1521","29",538,"A","24TH","AV",1,"03",2017,"37.77932220408164","-122.48349979591836"
"538 DUNCAN ST , San Francisco, CA, USA",163892,"01/10/2014","6590","15",538,NA,"DUNCAN","ST",1,"10",2014,"37.74602","-122.432291"
"538 MISSISSIPPI ST , San Francisco, CA, USA",475183,"05/05/2017","4102","7",538,NA,"MISSISSIPPI","ST",1,"05",2017,"37.759583","-122.394585"
"539 FAXON AV , San Francisco, CA, USA",270073,NA,"6934","2",539,NA,"FAXON","AV",1,NA,NA,"37.724314","-122.460549"
