"","nhood","city","county","price","beds","baths","sqft","room_in_apt","address","lat","lon","d"
"11420","bernal","san francisco","san francisco",4800,4,NA,1242,0,NA,NA,NA,2014-08-31
"11422","bernal","san francisco","san francisco",3600,2,NA,1200,0,NA,NA,NA,2016-07-08
"11426","bernal","san francisco","san francisco",3700,2,NA,1350,0,NA,NA,NA,2016-01-22
"11428","bernal","san francisco","san francisco",2695,2,NA,1100,0,NA,NA,NA,2012-01-19
"11430","bernal","san francisco","san francisco",4750,3,2,1850,0,NA,NA,NA,2016-02-09
"11431","bernal","san francisco","san francisco",4500,3,NA,1400,0,NA,NA,NA,2012-06-15
"11432","bernal","san francisco","san francisco",2995,3,NA,1767,0,NA,NA,NA,2012-02-13
"11435","bernal","san francisco","san francisco",3495,3,NA,1200,0,NA,NA,NA,2012-01-22
"11436","bernal","san francisco","san francisco",5250,3,NA,1200,0,NA,NA,NA,2016-01-25
"11440","bernal","san francisco","san francisco",3400,2,NA,1800,0,NA,NA,NA,2012-01-23
"11447","bernal","san francisco","san francisco",3250,3,NA,950,0,NA,NA,NA,2015-01-20
"11448","bernal","san francisco","san francisco",2300,2,NA,950,0,NA,NA,NA,2011-12-28
"11449","bernal","san francisco","san francisco",3100,1,NA,580,0,NA,NA,NA,2016-08-11
"11451","bernal","san francisco","san francisco",3100,3,2,1450,0,NA,NA,NA,2011-11-29
"11454","bernal","san francisco","san francisco",2540,1,NA,850,0,NA,NA,NA,2016-10-01
"11459","bernal","san francisco","san francisco",5260,3,NA,1275,0,NA,NA,NA,2012-02-01
"11461","bernal","san francisco","san francisco",4750,2,NA,975,0,NA,NA,NA,2015-03-16
"11462","bernal","san francisco","san francisco",3000,2,NA,1100,0,NA,NA,NA,2015-12-11
"11463","bernal","san francisco","san francisco",3990,3,3,1953,0,NA,NA,NA,2011-11-22
"11464","bernal","san francisco","san francisco",5500,3,1,1400,0,NA,NA,NA,2016-04-14
"11469","bernal","san francisco","san francisco",4500,3,NA,1500,0,"1671",37.738881,-122.414559,2014-01-02
"11472","bernal","san francisco","san francisco",4200,2,1,1084,0,NA,37.742088,-122.421814,2017-01-26
"11474","bernal","san francisco","san francisco",2900,3,2,1200,0,NA,NA,NA,2011-11-30
"11475","bernal","san francisco","san francisco",1150,1,NA,953,0,NA,NA,NA,2011-12-17
"11477","bernal","san francisco","san francisco",2000,2,NA,700,0,NA,NA,NA,2011-12-19
"11478","bernal","san francisco","san francisco",1100,1,NA,500,0,NA,NA,NA,2012-02-18
"11479","bernal","san francisco","san francisco",3100,3,1,1100,0,NA,NA,NA,2011-11-14
"11483","bernal","san francisco","san francisco",1500,0,NA,150,0,NA,NA,NA,2015-06-16
"11485","bernal","san francisco","san francisco",4850,3,NA,1200,0,NA,NA,NA,2016-09-17
"11489","bernal","san francisco","san francisco",4200,2,NA,1045,0,NA,NA,NA,2015-10-29
"11491","bernal","san francisco","san francisco",4450,3,NA,1500,0,NA,NA,NA,2012-01-07
"11492","bernal","san francisco","san francisco",3095,1,1,675,0,NA,NA,NA,2016-05-27
"11496","bernal","san francisco","san francisco",3200,2,NA,750,0,NA,NA,NA,2015-10-15
"11502","bernal","san francisco","san francisco",4985,3,NA,1200,0,NA,NA,NA,2016-02-08
"11503","bernal","san francisco","san francisco",3400,2,NA,1000,0,NA,NA,NA,2012-03-14
"11504","bernal","san francisco","san francisco",3275,2,NA,1250,0,NA,NA,NA,2012-01-24
"11507","bernal","san francisco","san francisco",1200,1,NA,850,0,NA,NA,NA,2012-06-08
"11513","bernal","san francisco","san francisco",2595,2,NA,2200,0,NA,NA,NA,2012-03-19
"11514","bernal","san francisco","san francisco",3000,2,NA,1100,0,NA,NA,NA,2012-03-19
"11516","bernal","san francisco","san francisco",3850,3,1,900,0,NA,NA,NA,2016-10-17
"11517","bernal","san francisco","san francisco",2395,1,1,550,0,NA,NA,NA,2013-04-26
"11520","bernal","san francisco","san francisco",3400,2,1,1000,0,NA,NA,NA,2016-07-08
"11522","bernal","san francisco","san francisco",4250,3,NA,1500,0,NA,NA,NA,2012-01-09
"11523","bernal","san francisco","san francisco",4900,3,1,1400,0,NA,NA,NA,2016-04-14
"11524","bernal","san francisco","san francisco",5800,4,2,1600,0,NA,NA,NA,2014-12-22
"11525","bernal","san francisco","san francisco",4000,2,NA,1000,0,NA,NA,NA,2017-08-30
"11526","bernal","san francisco","san francisco",3350,1,NA,750,0,NA,NA,NA,2016-09-10
"11527","bernal","san francisco","san francisco",4500,2,NA,1500,0,NA,NA,NA,2016-03-08
"11529","bernal","san francisco","san francisco",2900,2,NA,1300,0,NA,NA,NA,2012-03-18
"11530","bernal","san francisco","san francisco",2995,3,1,1006,0,NA,NA,NA,2012-04-13
"11536","bernal","san francisco","san francisco",3800,3,NA,1953,0,NA,37.738156,NA,2013-08-27
"11537","bernal","san francisco","san francisco",1500,2,2,1066,0,NA,NA,NA,2013-12-17
"11538","bernal","san francisco","san francisco",4700,3,2,1400,0,"919",37.746371,-122.416985,2013-01-22
"11539","bernal","san francisco","san francisco",5750,2,NA,1500,0,NA,NA,NA,2016-01-01
"11541","bernal","san francisco","san francisco",3100,3,NA,1290,0,NA,NA,NA,2016-10-08
"11543","bernal","san francisco","san francisco",3990,3,2.5,1953,0,NA,NA,NA,2011-11-18
"11544","bernal","san francisco","san francisco",1700,2,NA,1125,0,NA,NA,NA,2015-11-05
"11545","bernal","san francisco","san francisco",2100,1,NA,550,0,NA,NA,NA,2012-07-29
"11546","bernal","san francisco","san francisco",950,2,1.5,960,0,NA,NA,NA,2016-01-26
"11551","bernal","san francisco","san francisco",2500,2,NA,740,0,NA,NA,NA,2012-01-09
"11552","bernal","san francisco","san francisco",4800,2,NA,1150,0,NA,NA,NA,2016-05-13
"11553","bernal","san francisco","san francisco",4500,2,1.5,1084,0,NA,NA,NA,2015-04-21
"11554","bernal","san francisco","san francisco",4500,2,NA,1200,0,NA,NA,NA,2016-01-01
"11555","bernal","san francisco","san francisco",1750,0,NA,340,0,NA,NA,NA,2015-04-14
"11556","bernal","san francisco","san francisco",2000,2,NA,1250,0,NA,37.741698,NA,2013-08-22
"11558","bernal","san francisco","san francisco",4500,2,NA,1084,0,NA,NA,NA,2015-04-21
"11563","bernal","san francisco","san francisco",3200,3,NA,1300,0,NA,NA,NA,2012-03-20
"11564","bernal","san francisco","san francisco",3195,2,NA,1337,0,NA,NA,NA,2015-04-14
"11565","bernal","san francisco","san francisco",3195,2,NA,1337,0,NA,NA,NA,2015-04-21
"11566","bernal","san francisco","san francisco",6500,3,2,1700,0,NA,NA,NA,2016-04-06
"11567","bernal","san francisco","san francisco",5600,4,NA,1300,0,NA,NA,NA,2016-10-09
"11568","bernal","san francisco","san francisco",4750,2,1,963,0,NA,NA,NA,2018-05-24
"11569","bernal","san francisco","san francisco",3200,3,NA,1200,0,NA,NA,NA,2012-03-30
"11570","bernal","san francisco","san francisco",3000,2,1,750,0,"2374",37.735157,-122.422162,2015-11-27
"11573","bernal","san francisco","san francisco",5850,3,NA,2200,0,NA,37.74472,NA,2013-05-18
"11574","bernal","san francisco","san francisco",4250,2,NA,950,0,NA,NA,NA,2016-10-01
"17052","candlestick point","san francisco","san francisco",2850,2,2,1063,0,NA,NA,NA,2014-09-07
"17057","candlestick point","san francisco","san francisco",2324,1,NA,787,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-03-09
"17058","candlestick point","san francisco","san francisco",3389,2,NA,1694,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-03-09
"17060","candlestick point","san francisco","san francisco",3844,2,NA,1667,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2011-11-24
"17065","candlestick point","san francisco","san francisco",3844,2,NA,1647,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2011-12-16
"17066","candlestick point","san francisco","san francisco",3844,2,NA,1667,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2011-12-16
"17067","candlestick point","san francisco","san francisco",4064,2,NA,1667,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-01-22
"17068","candlestick point","san francisco","san francisco",3844,2,NA,1612,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2011-12-23
"17071","candlestick point","san francisco","san francisco",2900,3,NA,1400,0,NA,NA,NA,2012-02-09
"17072","candlestick point","san francisco","san francisco",3904,2,NA,1667,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-01-09
"17073","candlestick point","san francisco","san francisco",2722,1,NA,1259,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-02-22
"17074","candlestick point","san francisco","san francisco",3544,2,NA,1612,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-01-17
"17076","candlestick point","san francisco","san francisco",3844,2,NA,1612,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-01-23
"17081","candlestick point","san francisco","san francisco",3844,2,NA,1667,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-01-25
"17086","candlestick point","san francisco","san francisco",3904,2,NA,1667,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2011-12-30
"17088","candlestick point","san francisco","san francisco",3895,2,NA,1606,0,NA,37.710365,NA,2013-12-31
"17090","candlestick point","san francisco","san francisco",3544,2,NA,1612,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-03-19
"17092","candlestick point","san francisco","san francisco",3844,2,NA,1667,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2011-11-13
"17093","candlestick point","san francisco","san francisco",3824,2,NA,1606,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2011-11-22
"17094","candlestick point","san francisco","san francisco",3844,2,NA,1667,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2011-11-22
"17096","candlestick point","san francisco","san francisco",3824,2,NA,1606,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2011-11-24
"17098","candlestick point","san francisco","san francisco",2509,1,NA,1032,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-03-21
"17099","candlestick point","san francisco","san francisco",3544,2,NA,1612,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-01-15
"17100","candlestick point","san francisco","san francisco",2600,1,NA,1133,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-05-25
"17101","candlestick point","san francisco","san francisco",3784,2,NA,1612,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2011-09-24
"17102","candlestick point","san francisco","san francisco",3844,2,NA,1667,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-01-21
"17103","candlestick point","san francisco","san francisco",2595,2,2,1061,0,NA,NA,NA,2011-12-20
"17104","candlestick point","san francisco","san francisco",2509,1,NA,1032,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-02-29
"17105","candlestick point","san francisco","san francisco",3046,1,NA,1048,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-04-13
"17107","candlestick point","san francisco","san francisco",3844,2,NA,1667,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-02-11
"17108","candlestick point","san francisco","san francisco",3844,2,NA,1612,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-01-16
"17109","candlestick point","san francisco","san francisco",2200,0,NA,768,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-05-26
"17110","candlestick point","san francisco","san francisco",3544,1,NA,1612,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-02-09
"17111","candlestick point","san francisco","san francisco",2324,1,NA,787,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-02-11
"17112","candlestick point","san francisco","san francisco",2200,NA,NA,768,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-06-15
"17113","candlestick point","san francisco","san francisco",2109,1,NA,844,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-02-29
"17114","candlestick point","san francisco","san francisco",2324,1,NA,804,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-02-29
"17115","candlestick point","san francisco","san francisco",3844,2,NA,1612,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-01-15
"17117","candlestick point","san francisco","san francisco",3544,2,NA,1612,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-02-11
"17119","candlestick point","san francisco","san francisco",3904,2,NA,1667,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-01-19
"17120","candlestick point","san francisco","san francisco",3844,2,NA,1667,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2011-11-14
"17121","candlestick point","san francisco","san francisco",3844,2,NA,1667,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-01-23
"17122","candlestick point","san francisco","san francisco",2800,3,2,1400,0,NA,NA,NA,2012-07-14
"17123","candlestick point","san francisco","san francisco",3844,2,NA,1612,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-03-04
"17125","candlestick point","san francisco","san francisco",3904,2,NA,1667,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2011-12-25
"17126","candlestick point","san francisco","san francisco",3824,2,NA,1606,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2011-11-18
"17127","candlestick point","san francisco","san francisco",3544,2,NA,1612,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-02-18
"17129","candlestick point","san francisco","san francisco",2774,1,NA,1259,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-07-14
"17132","candlestick point","san francisco","san francisco",3844,2,NA,1612,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-02-13
"17133","candlestick point","san francisco","san francisco",4064,2,NA,1667,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-02-13
"17134","candlestick point","san francisco","san francisco",3824,2,NA,1606,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2011-11-14
"17135","candlestick point","san francisco","san francisco",2753,1,NA,1133,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-07-14
"17136","candlestick point","san francisco","san francisco",3965,2,NA,1667,0,NA,37.711272,NA,2013-04-26
"17137","candlestick point","san francisco","san francisco",3844,2,NA,1606,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2011-11-16
"17138","candlestick point","san francisco","san francisco",3844,2,NA,1612,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-01-06
"17139","candlestick point","san francisco","san francisco",2324,1,NA,787,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-02-25
"17140","candlestick point","san francisco","san francisco",3694,2,2,1612,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-04-20
"17141","candlestick point","san francisco","san francisco",2509,1,NA,1032,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-02-26
"17142","candlestick point","san francisco","san francisco",3844,2,NA,1612,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-02-26
"17143","candlestick point","san francisco","san francisco",3844,2,NA,1612,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2011-12-21
"17144","candlestick point","san francisco","san francisco",3844,2,NA,1667,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2011-11-19
"17145","candlestick point","san francisco","san francisco",4214,2,NA,1667,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-04-13
"17146","candlestick point","san francisco","san francisco",2850,1,NA,1047,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-06-08
"17147","candlestick point","san francisco","san francisco",3844,2,NA,1667,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2011-11-18
"17148","candlestick point","san francisco","san francisco",2622,1,NA,1259,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-06-15
"17149","candlestick point","san francisco","san francisco",3824,2,NA,1606,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2011-11-19
"17150","candlestick point","san francisco","san francisco",2605,1,NA,1032,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-03-07
"17151","candlestick point","san francisco","san francisco",2674,1,NA,1259,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-03-07
"17152","candlestick point","san francisco","san francisco",2822,1,NA,1259,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-05-04
"17153","candlestick point","san francisco","san francisco",2822,1,NA,1259,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-05-11
"17154","candlestick point","san francisco","san francisco",3000,3,NA,1400,0,NA,NA,NA,2012-01-12
"17155","candlestick point","san francisco","san francisco",2509,1,NA,1133,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-03-04
"17156","candlestick point","san francisco","san francisco",2509,1,NA,1032,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-03-04
"17157","candlestick point","san francisco","san francisco",3844,2,NA,1617,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2011-12-29
"17158","candlestick point","san francisco","san francisco",2705,1,NA,1133,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-06-08
"17160","candlestick point","san francisco","san francisco",3046,1,NA,1048,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-04-27
"17161","candlestick point","san francisco","san francisco",2674,1,NA,1259,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-03-10
"17162","candlestick point","san francisco","san francisco",3544,2,NA,1612,0,"301 Executive Park Blvd, San Francisco",37.7115381,-122.3920784,2012-01-07
"17163","candlestick point","san francisco","san francisco",3050,2,2.5,1396,0,"1811",37.712615,-122.393961,2013-01-18
"18122","castro","san francisco","san francisco",3575,2,2,1700,0,NA,NA,NA,2012-01-17
"18175","castro","san francisco","san francisco",1325,NA,NA,575,0,NA,NA,NA,2004-11-03
"18210","castro","san francisco","san francisco",3900,2,2,1400,0,NA,NA,NA,2012-01-25
"18233","castro","san francisco","san francisco",1895,3,NA,2085,0,NA,NA,NA,2004-06-24
"18240","castro","san francisco","san francisco",1275,NA,NA,575,0,NA,NA,NA,2004-11-13
"18242","castro","san francisco","san francisco",1575,1,NA,700,0,NA,NA,NA,2004-11-13
