"...1","X","nhood_month_year","count","month","year","nhood","centroid_lat","centroid_long"
477,477,"10 2018 Tenderloin",13,10,2018,"Tenderloin",37.784141,-122.414748
478,478,"10 2018 Twin Peaks",1,10,2018,"Twin Peaks",37.753375,-122.445652
479,479,"10 2018 Visitacion Valley",1,10,2018,"Visitacion Valley",37.713141,-122.408825
480,480,"10 2018 West of Twin Peaks",1,10,2018,"West of Twin Peaks",37.737955,-122.460363
481,481,"10 2018 Western Addition",1,10,2018,"Western Addition",37.780587,-122.43451
482,482,"11 2011 Bayview Hunters Point",3,11,2011,"Bayview Hunters Point",37.730696,-122.388515
483,483,"11 2011 Bernal Heights",2,11,2011,"Bernal Heights",37.741391,-122.414033
484,484,"11 2011 Castro/Upper Market",2,11,2011,"Castro/Upper Market",37.758812,-122.435644
485,485,"11 2011 Chinatown",1,11,2011,"Chinatown",37.795073,-122.40635
486,486,"11 2011 Excelsior",5,11,2011,"Excelsior/Outer Mission",37.7223,-122.431224
487,487,"11 2011 Financial District/South Beach",2,11,2011,"Financial District/South Beach/SOMA",37.793213,-122.398187
488,488,"11 2011 Glen Park",2,11,2011,"Glen Park/Noe Valley",37.735976,-122.434464
489,489,"11 2011 Haight Ashbury",3,11,2011,"Haight Ashbury/Hayes Valley",37.76991,-122.447678
490,490,"11 2011 Hayes Valley",2,11,2011,"Haight Ashbury/Hayes Valley",37.776425,-122.426235
491,491,"11 2011 Inner Richmond",3,11,2011,"Inner Richmond",37.778849,-122.468955
492,492,"11 2011 Inner Sunset",3,11,2011,"Inner Sunset",37.762068,-122.467189
493,493,"11 2011 Lone Mountain/USF",1,11,2011,"Lone Mountain/USF",37.777975,-122.452816
494,494,"11 2011 Marina",4,11,2011,"Marina",37.802877,-122.436969
495,495,"11 2011 Mission",10,11,2011,"Mission",37.758338,-122.414678
496,496,"11 2011 Nob Hill",3,11,2011,"Nob Hill",37.793044,-122.414461
497,497,"11 2011 Noe Valley",2,11,2011,"Glen Park/Noe Valley",37.747095,-122.431421
498,498,"11 2011 Outer Mission",6,11,2011,"Excelsior/Outer Mission",37.709585,-122.455082
499,499,"11 2011 Outer Richmond",4,11,2011,"Outer Richmond",37.776683,-122.489908
500,500,"11 2011 Pacific Heights",2,11,2011,"Pacific Heights",37.792182,-122.432784
501,501,"11 2011 Potrero Hill",3,11,2011,"Potrero Hill",37.759056,-122.398618
502,502,"11 2011 Russian Hill",1,11,2011,"Russian Hill",37.800432,-122.417609
503,503,"11 2011 South of Market",1,11,2011,"Financial District/South Beach/SOMA",37.779527,-122.405727
504,504,"11 2011 Sunset/Parkside",8,11,2011,"Sunset/Parkside",37.749026,-122.493742
505,505,"11 2011 Tenderloin",6,11,2011,"Tenderloin",37.784141,-122.414748
506,506,"11 2011 Twin Peaks",4,11,2011,"Twin Peaks",37.753375,-122.445652
507,507,"11 2011 Visitacion Valley",1,11,2011,"Visitacion Valley",37.713141,-122.408825
508,508,"11 2011 West of Twin Peaks",1,11,2011,"West of Twin Peaks",37.737955,-122.460363
509,509,"11 2011 Western Addition",1,11,2011,"Western Addition",37.780587,-122.43451
510,510,"11 2012 Bayview Hunters Point",2,11,2012,"Bayview Hunters Point",37.730696,-122.388515
511,511,"11 2012 Bernal Heights",2,11,2012,"Bernal Heights",37.741391,-122.414033
512,512,"11 2012 Castro/Upper Market",3,11,2012,"Castro/Upper Market",37.758812,-122.435644
513,513,"11 2012 Chinatown",1,11,2012,"Chinatown",37.795073,-122.40635
514,514,"11 2012 Excelsior",5,11,2012,"Excelsior/Outer Mission",37.7223,-122.431224
515,515,"11 2012 Financial District/South Beach",1,11,2012,"Financial District/South Beach/SOMA",37.793213,-122.398187
516,516,"11 2012 Haight Ashbury",4,11,2012,"Haight Ashbury/Hayes Valley",37.76991,-122.447678
517,517,"11 2012 Hayes Valley",1,11,2012,"Haight Ashbury/Hayes Valley",37.776425,-122.426235
518,518,"11 2012 Inner Richmond",3,11,2012,"Inner Richmond",37.778849,-122.468955
519,519,"11 2012 Inner Sunset",1,11,2012,"Inner Sunset",37.762068,-122.467189
520,520,"11 2012 Lone Mountain/USF",3,11,2012,"Lone Mountain/USF",37.777975,-122.452816
521,521,"11 2012 Marina",6,11,2012,"Marina",37.802877,-122.436969
522,522,"11 2012 Mission",14,11,2012,"Mission",37.758338,-122.414678
523,523,"11 2012 Nob Hill",5,11,2012,"Nob Hill",37.793044,-122.414461
524,524,"11 2012 Noe Valley",2,11,2012,"Glen Park/Noe Valley",37.747095,-122.431421
525,525,"11 2012 North Beach",4,11,2012,"North Beach",37.799254,-122.407458
526,526,"11 2012 Oceanview/Merced/Ingleside",3,11,2012,"Oceanview/Merced/Ingleside",37.718959,-122.462039
527,527,"11 2012 Outer Richmond",4,11,2012,"Outer Richmond",37.776683,-122.489908
528,528,"11 2012 Pacific Heights",3,11,2012,"Pacific Heights",37.792182,-122.432784
529,529,"11 2012 Portola",2,11,2012,"Portola",37.72647,-122.407642
530,530,"11 2012 Potrero Hill",2,11,2012,"Potrero Hill",37.759056,-122.398618
531,531,"11 2012 Presidio Heights",2,11,2012,"Presidio Heights",37.788849,-122.452228
532,532,"11 2012 Russian Hill",5,11,2012,"Russian Hill",37.800432,-122.417609
533,533,"11 2012 South of Market",1,11,2012,"Financial District/South Beach/SOMA",37.779527,-122.405727
534,534,"11 2012 Sunset/Parkside",11,11,2012,"Sunset/Parkside",37.749026,-122.493742
535,535,"11 2012 Tenderloin",3,11,2012,"Tenderloin",37.784141,-122.414748
536,536,"11 2012 Visitacion Valley",1,11,2012,"Visitacion Valley",37.713141,-122.408825
537,537,"11 2012 West of Twin Peaks",1,11,2012,"West of Twin Peaks",37.737955,-122.460363
538,538,"11 2012 Western Addition",1,11,2012,"Western Addition",37.780587,-122.43451
539,539,"11 2013 Bayview Hunters Point",3,11,2013,"Bayview Hunters Point",37.730696,-122.388515
540,540,"11 2013 Bernal Heights",2,11,2013,"Bernal Heights",37.741391,-122.414033
541,541,"11 2013 Castro/Upper Market",3,11,2013,"Castro/Upper Market",37.758812,-122.435644
542,542,"11 2013 Excelsior",6,11,2013,"Excelsior/Outer Mission",37.7223,-122.431224
543,543,"11 2013 Financial District/South Beach",1,11,2013,"Financial District/South Beach/SOMA",37.793213,-122.398187
544,544,"11 2013 Glen Park",1,11,2013,"Glen Park/Noe Valley",37.735976,-122.434464
