"...1","X","buyout_amount","address","nhood","long","lat","month","year","centroid_lat","centroid_long"
2019,5048,40000,"1798 Great Highway","Sunset/Parkside",-122.508423647698,37.752927602025,1,2022,37.749026,-122.493742
2020,5050,42500,"254 Missouri Street","Potrero Hill",-122.396627683656,37.7631624224462,11,2016,37.759056,-122.398618
2021,5052,6000,"438 O’farrell Street","Tenderloin",-122.412024034693,37.785942420396,11,2020,37.784141,-122.414748
2022,5058,45000,"608 29th Avenue","Outer Richmond",-122.488838316639,37.7777507810757,8,2019,37.776683,-122.489908
2023,5059,50000,"240 Chattanooga Street","Glen Park/Noe Valley",-122.426464345436,37.752697767135,3,2022,37.747095,-122.431421
2024,5061,14500,"70 Malta Drive","West of Twin Peaks",-122.444308689081,37.7358969343335,3,2017,37.737955,-122.460363
2025,5069,9000,"1467 Waller Street","Haight Ashbury/Hayes Valley",-122.447917551829,37.7689040840639,9,2016,37.76991,-122.447678
2026,5071,73600,"1754 Mission Street","Mission",-122.420071729499,37.7689332725112,5,2021,37.758338,-122.414678
2027,5074,13145.04,"646 Lombard Street","North Beach",-122.4121864505,37.8029679010372,6,2019,37.799254,-122.407458
2028,5075,32500,"254 12th Avenue","Inner Richmond",-122.470886712275,37.7835085953001,1,2017,37.778849,-122.468955
2029,5076,5000,"965 Hyde Street","Nob Hill",-122.417180980637,37.7896942141167,1,2016,37.793044,-122.414461
2030,5078,10850.82,"1871 Page Street","Haight Ashbury/Hayes Valley",-122.451544301338,37.770356038439,12,2020,37.76991,-122.447678
2031,5079,60000,"525 40th Avenue","Outer Richmond",-122.50081141324,37.7788387082444,6,2016,37.776683,-122.489908
2032,5082,122300,"31 Highland Avenue","Bernal Heights",-122.425043762363,37.737546956536,5,2022,37.741391,-122.414033
2033,5083,70000,"1625 Larkin Street","Russian Hill",-122.419501272468,37.7928531187887,9,2019,37.800432,-122.417609
2034,5084,10000,"2088 Broderick Street","Pacific Heights",-122.442423364604,37.7895113794986,11,2016,37.792182,-122.432784
2035,5086,14500,"2920 Gough Street","Marina",-122.427672211133,37.8002406647732,5,2017,37.802877,-122.436969
2036,5087,24055,"1355 Bayshore Boulevard","Bayview Hunters Point",-122.401966164643,37.727373909105,5,2016,37.730696,-122.388515
2037,5098,35000,"462 22nd Avenue","Outer Richmond",-122.481411166807,37.7790450051441,12,2016,37.776683,-122.489908
2038,5099,20000,"740 rhode island Street","Potrero Hill",-122.402198360404,37.7604164941743,9,2016,37.759056,-122.398618
2039,5101,40000,"1777 Chestnut Street","Marina",-122.432534097254,37.8012687790424,8,2017,37.802877,-122.436969
2040,5102,9000,"1528 Ortega Street","Sunset/Parkside",-122.479927322623,37.7522509001136,1,2016,37.749026,-122.493742
2041,5107,32500,"888 Corbett Avenue","Twin Peaks",-122.443710387335,37.7529651927551,7,2019,37.753375,-122.445652
2042,5108,100383.6,"1440 Grove Street","Haight Ashbury/Hayes Valley",-122.440366535001,37.7756573432233,7,2017,37.776425,-122.426235
2043,5110,25000,"1467 19th Avenue","Sunset/Parkside",-122.476998076616,37.7604687681912,1,2022,37.749026,-122.493742
2044,5112,31556.65,"646 04th Avenue","Inner Richmond",-122.461783782755,37.7764576545144,3,2017,37.778849,-122.468955
2045,5113,4700,"535 Taylor Street","Tenderloin",-122.411637037757,37.7873095679567,6,2020,37.784141,-122.414748
2046,5115,40000,"4945 Anza Street","Outer Richmond",-122.501164442675,37.7773901083696,12,2019,37.776683,-122.489908
2047,5117,4025,"735 Green Street","Chinatown",-122.411205272967,37.7992112194743,10,2020,37.795073,-122.40635
2048,5119,50000,"338 20th Avenue","Outer Richmond",-122.479442019277,37.7815001372053,10,2021,37.776683,-122.489908
2049,5122,1e+05,"502 Church Street","Castro/Upper Market",-122.428544722912,37.7627769648261,2,2022,37.758812,-122.435644
2050,5123,25000,"2830 Bryant Street","Mission",-122.408832696028,37.7491867278359,6,2022,37.758338,-122.414678
2051,5125,5500,"257 Laguna Street","Haight Ashbury/Hayes Valley",-122.425696097152,37.7734145226995,7,2015,37.776425,-122.426235
2052,5126,5000,"144 Girard Street","Portola",-122.405904842548,37.7304250649995,4,2020,37.72647,-122.407642
2053,5127,50000,"1565 Fulton Street","Lone Mountain/USF",-122.44253556304,37.7762811619853,2,2017,37.777975,-122.452816
2054,5131,75000,"1169 york Street","Mission",-122.408218667109,37.7533841814227,8,2017,37.758338,-122.414678
2055,5138,23268,"2319 Funston Avenue","West of Twin Peaks",-122.469305760403,37.7447153893256,2,2020,37.737955,-122.460363
2056,5142,10000,"666 03rd Avenue","Inner Richmond",-122.460686524673,37.7761631030429,7,2021,37.778849,-122.468955
2057,5143,28000,"730 Tennessee Street","Potrero Hill",-122.389738264774,37.7625636759169,11,2015,37.759056,-122.398618
2058,5144,22000,"9 Tioga Avenue","Visitacion Valley",-122.402931030501,37.7156340882359,10,2021,37.713141,-122.408825
2059,5145,38000,"796 Green Street","Chinatown",-122.412176419225,37.7991432562747,6,2015,37.795073,-122.40635
2060,5149,47500,"1394 18th Avenue","Inner Sunset",-122.475914416704,37.7619121949249,1,2019,37.762068,-122.467189
2061,5152,30000,"2278 29th Avenue","Sunset/Parkside",-122.486545001579,37.7448852281433,10,2018,37.749026,-122.493742
2062,5155,20000,"1611 North Point Street","Marina",-122.433789536597,37.8039788283466,7,2020,37.802877,-122.436969
2063,5157,48000,"811 Visitacion Avenue","Visitacion Valley",-122.407216222814,37.7112198568362,11,2020,37.713141,-122.408825
2064,5158,10000,"332 Guerrero Street","Mission",-122.424299971947,37.7658462725896,12,2020,37.758338,-122.414678
2065,5159,112000,"1453 SOUTH VAN NESS Avenue","Mission",-122.41600624176,37.7499351806927,3,2019,37.758338,-122.414678
2066,5165,35000,"721 Rolph Street","Excelsior/Outer Mission",-122.431614237701,37.7117769976552,5,2017,37.7223,-122.431224
2067,5171,7000,"479 Naples Street","Excelsior/Outer Mission",-122.430913473637,37.7212068343381,8,2021,37.7223,-122.431224
2068,5174,65000,"1366 05th Avenue","Inner Sunset",-122.461924411552,37.7630084225479,6,2019,37.762068,-122.467189
2069,5175,60000,"120 Alpine Terrace","Castro/Upper Market",-122.437511962447,37.7686221174215,12,2015,37.758812,-122.435644
2070,5178,40175.63,"1810 15TH Street","Mission",-122.424575422782,37.7664194408329,1,2017,37.758338,-122.414678
2071,5180,30000,"1326 Dolores Street","Glen Park/Noe Valley",-122.424935147393,37.7482018033187,4,2019,37.747095,-122.431421
2072,5186,30000,"513 06th Avenue","Inner Richmond",-122.46417081974,37.778798932716,11,2020,37.778849,-122.468955
2073,5187,50526.99,"2835 Octavia Street","Marina",-122.429031648348,37.7982766973425,9,2019,37.802877,-122.436969
2074,5188,25000,"1201 Vallejo Street","Russian Hill",-122.417150085953,37.7975054903815,12,2016,37.800432,-122.417609
2075,5193,60000,"120 Ellis Street","Tenderloin",-122.408229197092,37.7854777815796,12,2017,37.784141,-122.414748
2076,5194,156000,"811 Oak Street","Haight Ashbury/Hayes Valley",-122.432731697942,37.7737027735697,7,2019,37.76991,-122.447678
2077,5197,51914.6,"1784 Dolores Street","Glen Park/Noe Valley",-122.424214856794,37.7406760465171,6,2020,37.735976,-122.434464
2078,5199,2950,"875 North Point Street","Russian Hill",-122.421556075914,37.8055375151695,7,2021,37.800432,-122.417609
2079,5200,52250,"591 Wildwood Way","West of Twin Peaks",-122.461734607244,37.7274605905024,6,2017,37.737955,-122.460363
2080,5201,26491,"626 Natoma Street","Financial District/South Beach/SOMA",-122.410602153265,37.7779448394159,8,2020,37.779527,-122.405727
2081,5206,7500,"3661 19th Street","Mission",-122.424986991314,37.759864669257,9,2015,37.758338,-122.414678
2082,5210,5000,"3670 Mission Street","Bernal Heights",-122.424058799994,37.7378617008726,6,2021,37.741391,-122.414033
2083,5216,20000,"356 Day Street","Glen Park/Noe Valley",-122.430071923169,37.7427209259698,3,2021,37.747095,-122.431421
2084,5218,20872.74,"2222 Leavenworth Street","Russian Hill",-122.417821255892,37.8015164099569,2,2018,37.800432,-122.417609
2085,5219,181280,"476 Pennsylvania Avenue","Potrero Hill",-122.393444451695,37.7605403402976,11,2021,37.759056,-122.398618
2086,5220,37500,"2425 Buchanan Street","Pacific Heights",-122.431189569359,37.7922702738703,2,2019,37.792182,-122.432784
2087,5222,2500,"205 09th Street","Financial District/South Beach/SOMA",-122.413016746386,37.7749091071054,7,2016,37.779527,-122.405727
2088,5225,41000,"1773 la salle Avenue","Bayview Hunters Point",-122.391885974046,37.7382795805648,8,2017,37.730696,-122.388515
2089,5226,16000,"2739 Hyde Street","Russian Hill",-122.420493994184,37.8061043701056,9,2018,37.800432,-122.417609
2090,5227,38798.97,"801 Jones Street","Nob Hill",-122.413606160448,37.7886878769414,1,2020,37.793044,-122.414461
2091,5230,245000,"766 hayes Street","Haight Ashbury/Hayes Valley",-122.428998177351,37.7761492526191,3,2022,37.776425,-122.426235
2092,5235,55000,"463 14th Street","Mission",-122.423579542933,37.7680351809643,11,2020,37.758338,-122.414678
2093,5238,2500,"390 liberty Street","Castro/Upper Market",-122.429873664869,37.7572508955751,5,2017,37.758812,-122.435644
2094,5239,1e+05,"3665 19th Street","Mission",-122.425074441538,37.7598593827538,1,2020,37.758338,-122.414678
2095,5241,30000,"630 09th Avenue","Inner Richmond",-122.467156062514,37.7764885314662,3,2016,37.778849,-122.468955
2096,5244,15000,"78 Buchanan Street","Haight Ashbury/Hayes Valley",-122.426699978457,37.7703712672521,7,2016,37.776425,-122.426235
2097,5254,15000,"2230 Turk Street","Lone Mountain/USF",-122.445828468763,37.7788096408991,4,2018,37.777975,-122.452816
2098,5255,37500,"2231 38th Avenue","Sunset/Parkside",-122.496314509618,37.7452798660565,1,2021,37.749026,-122.493742
2099,5260,59322,"267 Fair Oaks Street","Mission",-122.424018828334,37.7524691660321,12,2019,37.758338,-122.414678
2100,5262,101000,"75 Santa Clara Avenue","West of Twin Peaks",-122.46566860878,37.7379224108976,12,2020,37.737955,-122.460363
2101,5265,5000,"500 09th Avenue","Inner Richmond",-122.467326761853,37.7788623206885,5,2019,37.778849,-122.468955
2102,5268,175000,"1126 Pacific Avenue","Nob Hill",-122.413827659329,37.7960594743652,3,2016,37.793044,-122.414461
2103,5272,15000,"3 Varennes Street","North Beach",-122.406679753041,37.7999076837373,10,2021,37.799254,-122.407458
2104,5275,50000,"328 27th Avenue","Outer Richmond",-122.487089814619,37.7832213594387,3,2021,37.776683,-122.489908
2105,5276,96500,"739 Guerrero Street","Mission",-122.423511016339,37.7593377056233,2,2022,37.758338,-122.414678
2106,5278,34050,"50 Cotter Street","Excelsior/Outer Mission",-122.433938121208,37.7277024759046,3,2020,37.709585,-122.455082
2107,5279,50000,"2890 Harrison Street","Mission",-122.411813160432,37.7512421296405,8,2021,37.758338,-122.414678
2108,5283,7500,"3190 San Bruno Avenue","Portola",-122.401147595936,37.7215979974586,3,2019,37.72647,-122.407642
2109,5284,30000,"49 Eagle Street","Castro/Upper Market",-122.442882936394,37.7582899531191,7,2015,37.758812,-122.435644
2110,5285,325000,"267 Green Street","North Beach",-122.403934390681,37.8001196252864,11,2019,37.799254,-122.407458
2111,5286,57725,"1766 16th Avenue","Inner Sunset",-122.473293630677,37.7551358839337,8,2019,37.762068,-122.467189
2112,5291,46500,"1980 15th Street","Castro/Upper Market",-122.428421013473,37.7661869436502,8,2019,37.758812,-122.435644
2113,5295,55000,"1555 Hyde Street","Russian Hill",-122.418257154162,37.7950527829546,3,2022,37.800432,-122.417609
2114,5296,15469.35,"250 King Street","Mission Bay",-122.393098828259,37.7772956791463,8,2020,37.770674,-122.392015
2115,5302,17201,"789 12th Avenue","Inner Richmond",-122.470228893206,37.7734750103442,5,2017,37.778849,-122.468955
2116,5306,2500,"2814 Clay Street","Pacific Heights",-122.439473133214,37.7900731810543,4,2019,37.792182,-122.432784
2117,5311,34800,"1515 15th Street","Mission",-122.417964867702,37.7667645889327,5,2022,37.758338,-122.414678
2118,5312,35000,"675 32nd Avenue","Outer Richmond",-122.492043174772,37.7764654896556,2,2017,37.776683,-122.489908
2119,5313,66971,"65 Liberty Street","Mission",-122.422589212281,37.7575957234215,3,2021,37.758338,-122.414678
2120,5317,16500,"2159 California Street","Pacific Heights",-122.429866529979,37.789390777528,10,2016,37.792182,-122.432784
2121,5319,75000,"82 Woodward Street","Mission",-122.420856524811,37.7685704035639,9,2020,37.758338,-122.414678
2122,5320,235000,"1563 Fulton Street","Lone Mountain/USF",-122.442506584489,37.7762848457667,4,2018,37.777975,-122.452816
2123,5321,45000,"260 Beacon Street","Glen Park/Noe Valley",-122.432426846573,37.7405697352632,10,2020,37.735976,-122.434464
2124,5322,11515,"871 26th Avenue","Outer Richmond",-122.485350678716,37.7730958750752,3,2018,37.776683,-122.489908
2125,5324,18800,"1967 34th Avenue","Sunset/Parkside",-122.492377636137,37.7504429769864,8,2017,37.749026,-122.493742
2126,5326,4500,"635 33rd Avenue","Outer Richmond",-122.493170326156,37.7771034681487,4,2017,37.776683,-122.489908
2127,5329,18000,"225 Genebern Way","Bernal Heights",-122.425266647956,37.7326122029177,7,2016,37.741391,-122.414033
2128,5331,69500,"2686 Sacramento Street","Pacific Heights",-122.437051006035,37.7894893802585,11,2015,37.792182,-122.432784
2129,5332,21687.5,"1529 Golden Gate Avenue","Western Addition",-122.435766546154,37.7790578933109,1,2018,37.780587,-122.43451
2130,5340,5000,"3316 Laguna Street","Marina",-122.431333317876,37.8016661083842,8,2016,37.802877,-122.436969
2131,5346,20000,"1620 La Salle Avenue","Bayview Hunters Point",-122.389149468352,37.7367949216473,4,2019,37.730696,-122.388515
2132,5349,40000,"1 Cielito Drive","Visitacion Valley",-122.421671102959,37.7101972035412,2,2020,37.713141,-122.408825
2133,5350,30000,"325 Rolph Street","Excelsior/Outer Mission",-122.436051604556,37.7133150556887,7,2017,37.7223,-122.431224
2134,5352,53374.84,"363 Holyoke Street","Portola",-122.408713901061,37.7268185375342,5,2022,37.72647,-122.407642
2135,5365,34500,"180 Guerrero Street","Mission",-122.424542617848,37.7683682089372,12,2015,37.758338,-122.414678
2136,5367,7500,"1185 Naples Street","Excelsior/Outer Mission",-122.43767470894,37.7120789236114,10,2017,37.7223,-122.431224
2137,5368,40000,"1793 Sanchez Street","Glen Park/Noe Valley",-122.428733679296,37.7403197667082,9,2015,37.735976,-122.434464
2138,5369,10000,"640 Octavia Street","Haight Ashbury/Hayes Valley",-122.424905260874,37.7781886476235,4,2017,37.776425,-122.426235
2139,5370,50000,"485 Liberty Street","Castro/Upper Market",-122.431970177065,37.7570254978363,4,2018,37.758812,-122.435644
2140,5371,28000,"620 San bruno Avenue","Potrero Hill",-122.405236867027,37.7617465876149,6,2017,37.759056,-122.398618
2141,5372,8000,"31 29th Street","Bernal Heights",-122.421446128984,37.7439865172954,11,2016,37.741391,-122.414033
2142,5374,56050,"521 Judah Street","Inner Sunset",-122.4675351359,37.7620527943432,5,2022,37.762068,-122.467189
2143,5375,40000,"39 Chenery Street","Glen Park/Noe Valley",-122.425699418173,37.7412178904074,7,2021,37.735976,-122.434464
2144,5376,6800,"909 Dartmouth Street","McLaren Park",-122.408863972925,37.7192881110844,11,2017,37.718407,-122.418904
2145,5377,18500,"2920 Pine Street","Presidio Heights",-122.443981212474,37.7866712415708,3,2018,37.788849,-122.452228
2146,5380,80000,"2944 24th Street","Mission",-122.410809473397,37.7527269931634,6,2018,37.758338,-122.414678
2147,5382,105000,"320 Ocean Avenue","Excelsior/Outer Mission",-122.443657787955,37.7231026427616,7,2020,37.709585,-122.455082
2148,5383,7500,"535 Taylor Street","Tenderloin",-122.411637037757,37.7873095679567,5,2021,37.784141,-122.414748
2149,5385,13000,"3909 Lincoln Way","Sunset/Parkside",-122.499942818656,37.7643876701462,3,2021,37.749026,-122.493742
2150,5389,102000,"1431 Balboa Street","Outer Richmond",-122.4740971674,37.7767530165585,11,2019,37.776683,-122.489908
2151,5391,55000,"2523 Folsom Street","Mission",-122.414481426045,37.7568963687791,10,2020,37.758338,-122.414678
2152,5392,137500,"3223 Market Street","Castro/Upper Market",-122.444826173917,37.7591262848653,5,2021,37.758812,-122.435644
2153,5394,29814.52,"354 Crescent Avenue","Bernal Heights",-122.41772559427,37.7349105465707,3,2019,37.741391,-122.414033
2154,5395,300,"1913 Oakdale Avenue","Bayview Hunters Point",-122.396275815188,37.737936817348,12,2020,37.730696,-122.388515
2155,5403,61424.78,"1347 03rd Avenue","Inner Sunset",-122.459888771269,37.7636629634498,5,2018,37.762068,-122.467189
2156,5404,50000,"70 Pearl Street","Mission",-122.423907516747,37.7701897122252,4,2016,37.758338,-122.414678
2157,5408,25000,"462 27th Street","Glen Park/Noe Valley",-122.430582886159,37.7467124200832,3,2015,37.747095,-122.431421
2158,5409,1e+05,"220 Burrows Street","Portola",-122.405380758485,37.7285353807681,6,2016,37.72647,-122.407642
2159,5413,17500,"257 Rome Street","Excelsior/Outer Mission",-122.447068049848,37.7153433472971,6,2016,37.709585,-122.455082
2160,5414,57500,"2585 UNION Street","Marina",-122.441779766905,37.7962678975467,5,2015,37.802877,-122.436969
2161,5416,100550.24,"357 Ulloa Street","West of Twin Peaks",-122.457661826158,37.7417113204474,2,2020,37.737955,-122.460363
2162,5421,39000,"1177 California Street","Nob Hill",-122.413683729765,37.7914499176847,7,2019,37.793044,-122.414461
2163,5424,90000,"477 London Street","Excelsior/Outer Mission",-122.436072357471,37.7215919040209,7,2021,37.7223,-122.431224
2164,5425,65000,"760 Rhode Island Street","Potrero Hill",-122.40217672095,37.7601929253987,11,2017,37.759056,-122.398618
2165,5426,60000,"950 Cayuga Avenue","Excelsior/Outer Mission",-122.439343402203,37.7228311079115,10,2019,37.709585,-122.455082
2166,5427,25000,"3550 22nd Street","Glen Park/Noe Valley",-122.426762935064,37.7549874324798,11,2017,37.747095,-122.431421
